czone,year,dem_votes,rep_votes,turnout,dem_share,rep_share,population,mean_age,share_age_18_34,share_age_65_plus,share_college,share_no_hs,median_wage,mean_wage,share_white,share_black,share_hispanic
30601,2012,150470.0,84943.0,239698,0.6391745570550479,0.36082544294495206,681029.0634748209,35.861661489721136,0.24426972764033753,0.12088526076362673,0.17913532066213317,0.3757837039252172,27000.0,37820.2010769496,0.7927837866142988,0.08039056616383689,0.47593345004827214
30601,2016,186114.0,81389.0,285527,0.6957454682751222,0.3042545317248779,3159289.024495383,34.87320595690787,0.26333450587257917,0.12227914448483489,0.14306258701481334,0.4119102455529422,24500.0,32087.959041293143,0.8391020405892361,0.0326259531493846,0.7859818234722018
30601,2020,226454.0,117912.0,350535,0.6575968591556658,0.3424031408443342,1058607.1815723416,35.337073085626905,0.2655125454161547,0.12911339547967127,0.16043822286609755,0.38979360672970065,27214.0,36747.44187552757,0.7075850639700553,0.029522686455653,0.7965527358990337
30802,2012,29437.0,73498.0,104541,0.2859765871666586,0.7140234128333415,327818.23831534386,34.57158430685777,0.3059154369407159,0.11432780544086765,0.16584514675585554,0.34869390980937137,24228.0,31025.500557692256,0.7997484457548868,0.06788045732994884,0.35170779914556455
30802,2016,30574.0,76091.0,112446,0.28663572868326065,0.7133642713167393,1026227.1030507982,34.821029226556014,0.30842704690594996,0.12275777447226349,0.1683662992645725,0.3484979539986979,26200.0,34976.0813021984,0.8097822023897783,0.0660507324383896,0.3693291554994723
30802,2020,42862.0,90868.0,135816,0.3205114783519031,0.6794885216480969,350521.5743880272,35.08576410395605,0.3053540536527709,0.12681007676737274,0.1944997763924967,0.32756952977224885,30375.0,40422.767471883286,0.7881186062104572,0.06945609549847155,0.38081535877555506
30903,2012,16108.0,65025.0,82259,0.19853820270420175,0.8014617972957983,268209.3676637411,35.67814466229933,0.2480549555021893,0.12044360765338395,0.14939661967853335,0.3763834124881445,28000.0,35961.548452616036,0.8444034542365365,0.05692935400210247,0.2757847821442938
30903,2016,17357.0,67777.0,89141,0.20387859139709164,0.7961214086029084,824834.3085773513,36.12882581302984,0.24416819664070574,0.12998071484886708,0.15375160998551404,0.36629207445690676,30000.0,40252.59351253026,0.8483316366404957,0.05605403529825392,0.2970301436647585
30903,2020,24143.0,78862.0,104742,0.2343866802582399,0.7656133197417601,276464.495392479,36.64790144784991,0.23923230905590726,0.1400838959677084,0.1621267114916943,0.3511555577301442,33439.0,45567.57149484605,0.8167343582096336,0.06058648494282116,0.3107586836963002
31201,2012,340343.0,302499.0,664312,0.5294349155780114,0.47056508442198863,1793138.086168516,34.698851237333955,0.27643318888141744,0.09382985251577217,0.2588111407374035,0.3306550131832162,30635.0,43479.30262574211,0.772547695133628,0.08487555527899668,0.29365797041232977
31201,2016,445983.0,303802.0,805395,0.5948145134938683,0.40518548650613173,6150471.1351326285,35.346267694087544,0.2709602520691961,0.10151758077534809,0.28615832203156905,0.30913145428435845,35000.0,50159.00998816998,0.781044902814616,0.07435600700374442,0.3167123781065324
31201,2020,667482.0,396975.0,1085269,0.6270633759747928,0.3729366240252072,2223608.0319176423,36.065178603716426,0.26869556049806514,0.11153326527701309,0.3180857491864726,0.29248795295451935,40549.0,58671.4713858183,0.7263779811959411,0.07319271968005385,0.32026715818138063
31301,2012,312681.0,370329.0,692546,0.45779856810295605,0.542201431897044,2179140.8630999057,36.776092201510096,0.23421426308289245,0.1278366417046319,0.18849523930251333,0.35649060458406706,27572.0,40069.97142449818,0.7696905004040551,0.09519278699596372,0.35611077460546864
31301,2016,372405.0,384583.0,795135,0.4919562793597785,0.5080437206402215,7129722.136728252,35.978988741542935,0.2502575573645,0.12559390400497245,0.17964146507869153,0.36018394720151076,30000.0,39908.80828011812,0.8042078387003031,0.07020196772122332,0.5478959163923034
31301,2020,530479.0,499854.0,1047854,0.5148617000523131,0.4851382999476868,2500887.4079278624,36.360231240192064,0.2503741606351407,0.13205947576170182,0.19260073864434182,0.3470972178779049,33791.0,44154.686576884546,0.7373520951831517,0.06972384998866119,0.5557967310994435
31401,2012,18055.0,66644.0,85799,0.21316662534386474,0.7868333746561352,364390.4073271565,36.273095733171644,0.24816007521755984,0.12630601208710587,0.14301141969004585,0.38439830475654047,28000.0,37649.60585211576,0.8389993016466039,0.07173171066039069,0.34502514142664853
31401,2016,21961.0,69431.0,95178,0.24029455532212884,0.7597054446778712,1031799.6223349534,33.691614051268644,0.2687148184362524,0.10032878882242863,0.13140376811871549,0.4101544927162772,31200.0,49834.87946254693,0.8464840041914694,0.05160969435140101,0.5124873307110621
31401,2020,25245.0,87546.0,114344,0.22382104955182594,0.7761789504481741,360932.00985432416,33.538265736191285,0.2627238077811672,0.1031253056590718,0.13403339662454694,0.4205746233189296,34847.0,53537.24779110114,0.756187999461876,0.05402316233796394,0.5337775486712454
31503,2012,41425.0,12431.0,54320,0.7691807783719549,0.23081922162804516,312110.2180547714,34.30689134825923,0.24883167697871006,0.1079655093049097,0.12667421918478122,0.4378251682018494,22711.5,33356.00547233476,0.8889278962524712,0.030983084886147903,0.7057487601098535
31503,2016,46005.0,14406.0,62166,0.7615334955554453,0.2384665044445548,864762.1057111621,31.479793465176588,0.24741629354912884,0.09001282211320785,0.09668935840221816,0.5252902850498381,21000.0,31401.570417603565,0.9508643771660837,0.004493627841198764,0.9465449270315908
31503,2020,44843.0,28764.0,74307,0.6092219489994158,0.39077805100058416,293804.606538713,32.0725434522715,0.2503222655130118,0.09673070400784856,0.10813233857875597,0.49920084871890813,24300.0,35390.34305340592,0.8271185530908729,0.005127190669920152,0.9488033465050023
31600,2012,161804.0,68927.0,233001,0.7012668432070246,0.29873315679297535,1126470.479477514,33.224518841557085,0.2395019803972933,0.10864925722672657,0.11723767633000579,0.49732548785307795,22466.0,32920.687208952346,0.8680816349527615,0.04361138828204964,0.7136255177368794
31600,2016,190922.0,81885.0,282351,0.6998427459705946,0.3001572540294054,4032542.35534747,32.941332457840936,0.2376256200701931,0.11554184932249394,0.10314180605848876,0.5328451699080877,22000.0,31359.17504105374,0.909125735923751,0.005535919815792228,0.9032625923172196
31600,2020,204493.0,150247.0,358132,0.5764588149066923,0.4235411850933078,1363912.755728192,33.37601886658382,0.24080845116063673,0.12012317102912222,0.11134673070454532,0.5081643238311112,25000.0,34638.422317607896,0.7947464590999763,0.005742398954126892,0.9117741904659427
31700,2012,73875.0,79691.0,155494,0.48106351666384484,0.5189364833361552,356366.22591819154,35.657579568443055,0.23474340706408964,0.1293263688307799,0.10313804551799265,0.4683167180945211,23079.0,32813.89822173461,0.8920461315774387,0.023397845787894174,0.7285083832941297
31700,2016,76797.0,85166.0,168362,0.4741638522378568,0.5258361477621432,1659120.2056132657,36.74068269319188,0.2443432528796199,0.1404451366714206,0.12692910237530974,0.3900445295019854,28000.0,38857.33773917534,0.9002955531028988,0.03564585022488238,0.6419141824598787
31700,2020,89480.0,109107.0,201213,0.4505833715197873,0.5494166284802127,555741.5630680085,37.18716228874079,0.24177362547782238,0.14940253255015326,0.13138919197091137,0.36833801632152263,30375.0,42724.84211701357,0.8427880965158567,0.032260294561434706,0.6508260586527109
31800,2012,24319.0,52440.0,78306,0.31682278299613076,0.6831772170038692,259330.95568071466,36.242271185582744,0.27780914967106796,0.12390188625316091,0.20649817457315048,0.3353931107272184,26551.0,37061.681546763764,0.7314136785886688,0.13084356885588372,0.20076935798207957
31800,2016,29009.0,55787.0,90739,0.34210340110382564,0.6578965988961744,831598.0413860994,33.52193639699064,0.38233821224069503,0.10685291283262523,0.21036892923788386,0.30042522879447636,26000.0,34903.965348846425,0.7540668407832286,0.1162784911109097,0.2448123399527766
31800,2020,42344.0,69351.0,114183,0.3791038094811764,0.6208961905188236,290938.97649386356,34.14836264735927,0.3690201064703816,0.11522765139121227,0.23155437964992462,0.2868427218297667,30203.0,40814.5513847771,0.7549925692639112,0.11513564595562976,0.25367824745468387
31900,2012,42636.0,88652.0,132959,0.3247516909390043,0.6752483090609956,392177.83065602183,35.690438991584635,0.21698857645709232,0.10834981001815122,0.16654740519765102,0.38148251618518336,32678.0,46515.32324056715,0.7669269719886951,0.12343848764516172,0.287483858505784
31900,2016,50938.0,91306.0,148109,0.3581029779814966,0.6418970220185034,1285199.5878197327,36.17127933409047,0.2200721408964033,0.11853115574700887,0.18358430714828217,0.35545681361522324,35000.0,52207.934009243916,0.7539342661764766,0.13165331921022583,0.30607196649490354
31900,2020,70655.0,112204.0,185472,0.38639060697039795,0.613609393029602,452404.02361142635,36.50618825526977,0.22322709134382412,0.12739101252597865,0.1911500051274456,0.3402543464737827,40000.0,57517.10848657722,0.677227577573949,0.14346892375931666,0.3192099968766468
32000,2012,783168.0,974810.0,1780310,0.44549362961311234,0.5545063703868877,5867467.199273765,34.17232653280708,0.2475160262749205,0.08987708536119951,0.18855295840735226,0.40114943698185906,32678.0,46540.9024774371,0.6521632992210145,0.1749294553965327,0.3591276144532188
32000,2016,953391.0,958720.0,1996995,0.49860651395238037,0.5013934860476196,19037140.153152764,34.87341155308189,0.24522661092234813,0.10147297346773208,0.20979513831847937,0.38236706125258,35000.0,52003.64587788932,0.6542281448300526,0.1745757849000204,0.3677602804766651
32000,2020,1274486.0,1235123.0,2543276,0.5078424567332999,0.49215754326670014,6663396.905498644,35.38020161290567,0.24093953218728126,0.11177853280628013,0.22442981432223574,0.36766756028248726,38832.0,56722.44093099293,0.6009949114967105,0.1727583138284081,0.3764196456476098
32100,2012,66454.0,118404.0,186616,0.3594867411743068,0.6405132588256932,436748.6029789649,38.26303670411271,0.22724915180179267,0.1466273982627895,0.1277778074910778,0.34429133355279207,28000.0,38128.27166471833,0.7680724210941007,0.1687724869961099,0.12014200632476596
32100,2016,60139.0,124678.0,189219,0.3253975554196854,0.6746024445803146,1536574.3477910373,38.32155245481694,0.2296092532325312,0.1531022242206067,0.11411283602656777,0.34247344602117796,30000.0,40457.58404375365,0.7165545709694965,0.22851713093504533,0.13967188632440594
32100,2020,66821.0,144805.0,213939,0.3157504276412161,0.6842495723587839,513232.18673137506,38.72533093291413,0.2248218877806405,0.1614926463391011,0.1235369776534158,0.3375797272705871,32162.0,45548.269084418134,0.6925096355049357,0.2236582125647097,0.152087637808108
32301,2012,9837.0,30010.0,40427,0.2468692749767862,0.7531307250232138,133986.08701290726,36.9392105725617,0.27793505773396043,0.14087931206150608,0.14937288532104145,0.3283796680253039,26334.0,31747.757029650365,0.8591523501285407,0.0621776804891961,0.2628842402438493
32301,2016,9681.0,30789.0,42360,0.2392142327650111,0.7607857672349889,382158.37634563376,37.12618561377554,0.2831150370856755,0.14871893837621963,0.15169108394612393,0.33796704208755357,28600.0,38082.14158228592,0.8583535233771409,0.04366831847935491,0.39075582366583606
32301,2020,12799.0,36182.0,49676,0.26130540413629777,0.7386945958637022,127731.96410681447,37.249316098625116,0.2658325480330766,0.15523893806639358,0.16127581665328133,0.32989489908936226,31066.0,40879.92931128112,0.8081233432511947,0.04085412121165903,0.4083691767944512
32501,2012,13303.0,51098.0,65297,0.20656511544851788,0.7934348845514821,195271.3599819541,38.62510997690348,0.22337745636535508,0.16704350705214818,0.14083188856730702,0.3531706165775445,26334.0,35368.15640145741,0.8971174965635925,0.031000521280638793,0.18049114832409907
32501,2016,12817.0,53357.0,69226,0.19368634206788166,0.8063136579321184,616722.7934772819,37.274636726245866,0.26722441873323116,0.15680409453567806,0.14647208634578987,0.3296859095547711,28000.0,35313.565045402975,0.82038430140609,0.0636270250721763,0.23045066189642843
32501,2020,17831.0,63325.0,82429,0.21971265217605598,0.780287347823944,209355.64411445335,37.479451912809516,0.2645369469768705,0.16263970900412575,0.16994412358790573,0.31405412762586793,30925.0,40171.294037238666,0.7959469827029769,0.0640918311815588,0.23797685103278823
32601,2012,11790.0,37678.0,50239,0.23833589391121532,0.7616641060887847,152976.65131952494,37.01660670004429,0.2717298944382442,0.13826680449181616,0.13520940245501584,0.32251264201243435,29073.0,32155.22020285879,0.8395977432989332,0.09154784629665043,0.1699078361058361
32601,2016,9700.0,35794.0,47420,0.213214929441245,0.786785070558755,461994.67657466506,37.3649196512198,0.2759358488448784,0.14246431237299348,0.14749741219874216,0.31879320036442066,30000.0,33300.74041175416,0.8053741629540605,0.09025352580373122,0.18379150605958675
32601,2020,14221.0,41438.0,56580,0.25550225480155947,0.7444977451984405,154331.13150175565,37.69455458138318,0.2687209229906156,0.1540614530767601,0.15088303563688743,0.30440496165286757,34424.0,36648.001890943335,0.792390970706743,0.09143703220767961,0.1909753096222279
32801,2012,31846.0,66276.0,99376,0.3245551456350258,0.6754448543649743,326550.3148618564,36.246336026671486,0.26268971676987773,0.1343113939617836,0.15701706805859691,0.35488868618687996,26551.0,33850.4203703567,0.7827293343387403,0.1426545399237957,0.22223439507058718
32801,2016,32572.0,68148.0,105131,0.3233915806195393,0.6766084193804607,958574.2432517167,36.85339242322866,0.2585296606884944,0.14881920590301814,0.1434790642598732,0.3547608208530974,28000.0,35117.76539079314,0.7858619001572021,0.1368432433167881,0.24482089630721385
32801,2020,43008.0,83115.0,128062,0.3410004519397731,0.6589995480602269,329482.0902923113,37.202689035087836,0.2584183610173095,0.15670877844413184,0.15911281071720718,0.33791870679741653,31281.0,40307.24092064769,0.7602587193099416,0.13217130309671768,0.25516427738351893
32900,2012,42149.0,66415.0,110014,0.3882410375446741,0.6117589624553259,592905.9343743268,36.14897902223738,0.24587767107075253,0.1227281706010858,0.18574153747253166,0.35833112805468004,27572.0,40008.70403391268,0.7491466500767998,0.12089646298437408,0.3466453076788676
32900,2016,44348.0,70608.0,121452,0.38578238630432515,0.6142176136956748,1294442.896571625,34.673464462880276,0.277058104333589,0.1200238981212302,0.14369697629468467,0.3333698708471363,28000.0,35987.30486033173,0.6806845331095089,0.1862583216867236,0.22733223131654848
32900,2020,66723.0,91417.0,161267,0.4219236119893765,0.5780763880106234,454353.5180136515,35.15761969159339,0.2709290318735859,0.1269169500161566,0.15969272299773657,0.3252152894682999,31497.0,40242.07696410625,0.6528326233826852,0.20252064012984392,0.24075359765726884
33000,2012,282024.0,478253.0,771328,0.37094900937421493,0.6290509906257851,2416093.2160308706,34.709063405890994,0.23473519795078396,0.09694554406510082,0.19194539626848267,0.37404513202644996,32000.0,43967.87985219599,0.7462088245448937,0.12733330831198542,0.24507498636154978
33000,2016,318278.0,497844.0,856746,0.38998826155893357,0.6100117384410664,7268357.803999748,35.71958963725096,0.2359525370450872,0.114439884315512,0.19180316477794865,0.35809369869828844,32100.0,45782.42296068206,0.7337615557971057,0.13383682767376995,0.2621137853031427
33000,2020,455712.0,602841.0,1075006,0.43050466060745185,0.5694953393925481,2543887.3987090355,36.16861314788332,0.2361116040032198,0.12219256019008197,0.20682130074313937,0.3444772654962892,37462.0,51724.97535915765,0.6820166820347843,0.14136360042352855,0.2707653613869463
33100,2012,621683.0,753764.0,1394569,0.45198615431928674,0.5480138456807132,4092484.7236146433,34.54156115053562,0.246058422041511,0.097550224342537,0.20402993027102387,0.38975556682682966,32000.0,44109.23712688953,0.6540258214519792,0.17803161209116866,0.29572212509367557
33100,2016,751132.0,750722.0,1579878,0.500136497955194,0.49986350204480595,13941983.01394234,34.97979052306358,0.24134074198832317,0.10066441473411783,0.2383464511477358,0.36795646438534607,38000.0,50792.97907242726,0.6789903634082901,0.16441131001203393,0.2969246608333275
33100,2020,1083808.0,928537.0,2043422,0.5385796173121408,0.4614203826878592,4939047.685677296,35.5589930867819,0.24271627518926997,0.10923754936629965,0.26033403130824023,0.348562371933053,43147.0,58006.62793628084,0.6314575051094394,0.16615087506471876,0.2988084941080927
33300,2012,41390.0,133063.0,176247,0.2372558798071687,0.7627441201928313,433365.6213939464,38.66795494647865,0.21899688274214324,0.15720640805228117,0.12278208173343406,0.35146693606592233,26551.0,35698.172328826855,0.7985730574532867,0.14859509226013773,0.14719635354286
33300,2016,40236.0,142873.0,189197,0.21973797027999717,0.7802620297200028,1523678.9102164558,39.19749857673447,0.21763035436482783,0.1739678737115274,0.14113939144694865,0.3464975750655967,30000.0,37245.23367606469,0.80007299927133,0.14622871122769363,0.1611791735783635
33300,2020,51865.0,169521.0,223949,0.2342740733379708,0.7657259266620292,521126.7202480184,39.673104385404784,0.21669712872530256,0.18258138287414039,0.14764424029725007,0.3286835239249379,32735.0,42691.46479845915,0.7896080653516713,0.13835621463929884,0.16812459736960744
33400,2012,31982.0,82876.0,115873,0.2784481707847951,0.7215518292152049,422020.81353196834,38.45820114786495,0.21312329015889458,0.15745416955875022,0.1269725166808167,0.3631770687141348,26200.0,35219.87284668623,0.7894205861302521,0.15288190461172527,0.13430155477205688
33400,2016,28143.0,86825.0,117958,0.2447898545682277,0.7552101454317723,960216.4740395099,38.515518407555895,0.21535111792315112,0.16426431274829245,0.1256954340676211,0.3612982459611079,28500.0,36696.39683513808,0.7812393610542141,0.17460551714356876,0.1524713989358747
33400,2020,33606.0,99098.0,134283,0.25324029418857,0.7467597058114299,322003.08650945127,39.01938078773868,0.21203847239184154,0.17495980518175272,0.12861705828907374,0.34293920586625476,31000.0,41928.527663297646,0.7636145926657484,0.1602527988244083,0.15912212980872975
33803,2012,174167.0,303424.0,477591,0.3646781451074246,0.6353218548925754,1007841.0284043688,37.25948009594336,0.23609991353076826,0.13636295691321412,0.16798473657893473,0.3445372095108268,26040.0,35988.69856987952,0.6909224946123409,0.1351824630395425,0.09053845338938146
33803,2016,181760.0,310366.0,528152,0.36933630818123814,0.6306636918187618,4233879.855855525,36.51016552327383,0.25381016215806124,0.13092433131799308,0.19980572062496813,0.3261030714305791,30000.0,41734.099735337426,0.7370925894299148,0.09976456603383999,0.12378782121171113
34102,2016,4151.0,2187.0,7140,0.654938466393184,0.345061533606816,1375774.0,35.08683184883564,0.27088315377380295,0.09986814694855405,0.20181294311420336,0.3030308757106909,39000.0,50286.675336149536,0.7053774820573728,0.04009379447496464,0.07460018869378256
34102,2020,4881.0,2383.0,7497,0.6719438325991189,0.32805616740088106,457978.0,36.300320102712355,0.24985042949661337,0.12003196660101577,0.21354519212713274,0.28942001580861965,42000.0,55180.95491885309,0.6841114638694435,0.0374079104236448,0.07740328138032831
34402,2012,27508.0,33791.0,63297,0.44875120311913735,0.5512487968808627,112818.60820305068,37.66804765451652,0.2727983283123597,0.12714627703796286,0.2771528687833435,0.2477379109984745,26000.0,32942.12805227094,0.9438342100337462,0.0040081957138144424,0.028370373264939755
34402,2016,29423.0,33674.0,70063,0.4663137708607382,0.5336862291392618,372543.65370657854,38.717264138676875,0.2670104916441428,0.1530814408077939,0.2822459929416497,0.22953001905888626,28000.0,37831.35458175643,0.9457265472536999,0.002924919837214869,0.031150671133389526
34402,2020,44644.0,43752.0,91078,0.5050454771709127,0.4949545228290873,132354.66101822723,39.016390376709296,0.2667681627408235,0.16406635944993603,0.3065746459788981,0.22336705002210472,30623.0,43844.3053557626,0.9333185890477969,0.004145533836415106,0.037495641952923514
34701,2016,175696.0,90326.0,285790,0.6604566539609505,0.3395433460390494,2983462.0047102524,38.7338390813605,0.2575735839429591,0.1627652707291641,0.24229603052355078,0.268426076910896,36000.0,45778.86070082045,0.21859571175864617,0.025173439425496918,0.09645975041621532
34701,2020,238866.0,136250.0,382102,0.6367790230222118,0.3632209769777882,979550.0014800235,39.5872533347248,0.24435097744585746,0.17789393092958108,0.2570333315564093,0.2581879435149247,40499.0,52285.3531597118,0.20226634662891663,0.02370986675479232,0.10068909188882638
34802,2012,79506.0,26423.0,110581,0.7505593369143483,0.24944066308565171,349807.13184283115,39.064124727542,0.2027851034743294,0.154204490379051,0.18416972120912253,0.32916495662489675,27854.5,37544.37528382089,0.7372190486498028,0.050642411431836815,0.40696841362317204
34802,2016,76615.0,24017.0,112457,0.7613383416805788,0.23866165831942127,709809.496228246,42.309350551623226,0.19047416777864118,0.2040856642098808,0.2619417914646694,0.2813567170867945,30000.0,42453.4154397104,0.7546999192521697,0.009360797453001415,0.5481186998786355
34802,2020,94195.0,31730.0,128329,0.7480246178280723,0.2519753821719277,238020.10254797712,43.51748906861717,0.18846554962523804,0.232940691562211,0.2707526999037258,0.26825503403150097,32000.0,47722.11641085481,0.7386539366615432,0.01115289086979547,0.5452703569780516
34901,2012,198875.0,150147.0,367421,0.5698064878431732,0.4301935121568268,789474.4789801656,38.544475703477644,0.22339647109473934,0.1534258418090191,0.18165165262836397,0.3275706785573189,26334.0,36569.16555532991,0.6958507157912625,0.08236942776902342,0.3229940763157391
34901,2016,187491.0,140727.0,378331,0.5712392373361608,0.4287607626638393,2797383.900307645,38.32126330234657,0.23429108304881388,0.1503699390357355,0.21141477978384302,0.3147573931490866,28000.0,39693.47773481066,0.7060533797283399,0.023736788733797226,0.47608639827161064
34901,2020,255697.0,176420.0,442613,0.5917309432399096,0.40826905676009045,940766.3610623868,39.22411038571909,0.23105346570731583,0.1668004540942186,0.23158307925515034,0.2935604550721932,31956.0,44650.852896401375,0.6925958301971302,0.02556366383555061,0.48647745456288477
35001,2016,757802.0,834362.0,1719692,0.47595725063498484,0.5240427493650152,13888511.561502613,37.355557953724905,0.2341708395762408,0.1472226384118892,0.20288349602237635,0.33223212138385294,34300.0,44118.83973331203,0.7802316082856282,0.052683130492853086,0.302970433051445
35100,2016,253801.0,199417.0,488088,0.559997617040806,0.440002382959194,3551656.040467786,39.55961781491943,0.23762876607206976,0.18524333492188408,0.20746091458634833,0.30598679715321914,27700.0,37359.76541833841,0.7780825674183844,0.03252728147126558,0.37537072134044497
35401,2012,63919.0,88210.0,155385,0.42016315100999807,0.5798368489900019,9068.038921430945,37.74147003097681,0.2312154811596167,0.14423504340486734,0.19885446061776113,0.31856049545198983,28600.0,39784.60058588369,0.7956033260175195,0.09604050082632747,0.13252700003026527
35401,2016,68735.0,94703.0,177739,0.4205570308006706,0.5794429691993294,1110427.7522456795,42.26336688748,0.2267349076261153,0.22217902728982464,0.20012056114126733,0.24876077096687552,24000.0,35055.00914710294,0.81339548249281,0.007418151229600079,0.13998747655359076
35401,2020,1083.0,2998.0,4180,0.2653761333006616,0.7346238666993384,384025.8667281121,43.062126969899474,0.2276045873792234,0.2427837862690201,0.21649954900715496,0.2329882871630823,26399.0,39093.18584448056,0.7988862765082795,0.009429388257789986,0.1440103122352045
35600,2016,41259.0,17501.0,64867,0.7021613342409803,0.29783866575901974,588532.0,40.81604058912684,0.19838683368109125,0.18439439146894307,0.20490814433199894,0.2766476589208403,30000.0,37389.41136052205,0.3299293836189026,0.007890819870457342,0.12512998443585055
35600,2020,58731.0,26897.0,87814,0.6858854580277479,0.3141145419722521,201258.0,41.67275338123205,0.19098868119528167,0.21006369933120672,0.2123542915064246,0.2650528177761878,34517.0,44081.53658781186,0.32398215226227034,0.0069065577517415455,0.13150781583837662
35901,2012,10831.0,61072.0,73273,0.15063349234385212,0.8493665076561479,195951.0739754505,37.406446282077496,0.22663961743970598,0.14806553354073596,0.18635745926891806,0.3316700000454033,28000.0,39251.134095887566,0.7987718907397356,0.0951881897530858,0.1293490238466373
35901,2016,13002.0,56049.0,82108,0.18829560759438677,0.8117043924056132,567685.0149657726,36.85583163800933,0.22417659247065955,0.17290866711580308,0.15080916459521856,0.329236899542788,24000.0,34061.40536867489,0.913032367690056,0.00569606740143613,0.09021557441338471
35901,2020,25779.0,88978.0,119274,0.22463989124846415,0.7753601087515358,204616.8508360386,37.61971070182277,0.22214822158042863,0.1857634359759747,0.1702243242496693,0.31152189992726115,27900.0,38794.77100025316,0.907409851361015,0.005834456131089579,0.09595700733220185
36000,2012,18163.0,164876.0,186711,0.09923021869656193,0.9007697813034381,523326.4268263504,34.73663183010704,0.2573401632348969,0.11195962374750792,0.2104140065105979,0.33871102033001493,28000.0,39729.36339997185,0.8061713064670647,0.09073924930007493,0.14010872160115448
36000,2016,29395.0,108869.0,210970,0.2126005323149916,0.7873994676850083,1818125.180969365,29.247064689381677,0.3048108070171825,0.0775054468777024,0.1961272139092615,0.3722358538658637,24050.0,36466.94583158094,0.9249236576938784,0.005993858704080061,0.11242143924481876
36000,2020,77302.0,203303.0,296341,0.27548333066053704,0.7245166693394629,653615.7240156159,29.75468142099929,0.3075288428985629,0.08173037668007156,0.21397421516901052,0.35554126435300376,26929.5,42752.07628521598,0.9030898282177069,0.0064241189192372015,0.11817054253908374
36100,2012,203067.0,409382.0,629715,0.33156556709211704,0.668434432907883,1574818.7984754331,36.13995175666632,0.24499391362490774,0.12122419596261978,0.2025490326321261,0.32541320849412586,30000.0,41009.00006837752,0.7868036064476582,0.09009456392632452,0.14408237705909657
36100,2016,246486.0,268302.0,702100,0.4788106948879927,0.5211893051120072,5431447.441190358,33.50439556676724,0.25541616851911003,0.09990402353556574,0.20111022605615367,0.3467328365778806,30900.0,42739.55438340141,0.8397195312734835,0.014721515919141812,0.15767009696079193
36100,2020,129566.0,217326.0,363205,0.37350529847906555,0.6264947015209344,1880968.1538045437,34.15573751549538,0.252547820734018,0.10880336666714638,0.22249386203497054,0.32697895571899754,36079.0,49310.79961170439,0.819996247755707,0.015805704636997302,0.1632216243429093
36301,2012,31190.0,98079.0,132188,0.24127981186518035,0.7587201881348197,142705.993,37.049015986315304,0.24478441490540628,0.12675960287105814,0.21803447315628854,0.35636469030421164,30000.0,47144.59833619102,0.6472156078266454,0.05321573285292931,0.3780965316572234
36301,2016,25927.0,79036.0,131411,0.2470108514428894,0.7529891485571106,977478.140604794,34.69954924607784,0.24379987766670488,0.12824152038840672,0.15777374360027122,0.3507985535937277,25000.0,33738.47119394541,0.8998244217902488,0.002873303350138945,0.11032034272482177
36301,2020,39479.0,111219.0,156348,0.2619742796851982,0.7380257203148017,339433.47709929943,35.14550420930023,0.24192027676531622,0.13651779801196162,0.17113746852956016,0.33590493283291784,28863.0,37986.75241641211,0.8884744414370483,0.0039042536349884827,0.11647451407780729
36600,2012,33753.0,62302.0,99312,0.3513924314194992,0.6486075685805007,53269.37,37.70122248489142,0.23270446036812528,0.13955092767194358,0.18740169069016588,0.34914867587133097,29494.0,41688.270410219215,0.7149742901032995,0.09348467984509673,0.2546613560475748
36600,2016,29110.0,67272.0,103961,0.3020273495050943,0.6979726504949056,723089.043176949,40.79740770988362,0.20055872730905133,0.19158925690567027,0.1398807732172417,0.29167747672723937,28000.0,36142.65069170995,0.8664983561746759,0.010890025996324977,0.15374433838139134
36600,2020,38911.0,79930.0,121661,0.32742067131713803,0.672579328682862,241248.5662804842,40.99918108357813,0.20231532222341345,0.2017280910646594,0.14824764831931964,0.29107939507626673,32360.0,44840.28129654785,0.8428670569580843,0.009708128483825275,0.16275829551481072
36700,2012,37131.0,21541.0,63144,0.6328572402508863,0.3671427597491137,119413.732,37.243396395985684,0.24912121497048595,0.13723386519734598,0.1887098043297064,0.34138581314919453,28441.0,39640.97757495154,0.7231660090817696,0.0885853228337257,0.2603316342210961
36700,2016,35414.0,21185.0,64932,0.6257001007084931,0.3742998992915069,449114.50714496523,39.165341241297824,0.2578233040215096,0.16086297299079208,0.1904680155113539,0.26326817892936055,25000.0,32178.12489393221,0.8149801627052558,0.014088831232440787,0.13108204877922133
36700,2020,47619.0,24958.0,75102,0.6561169516513496,0.3438830483486504,150399.21309186518,39.80794415455294,0.25541772334347507,0.17909434545539596,0.21334958432667026,0.2555941705382495,29567.0,37539.277805162514,0.7842885335215932,0.012055482850320747,0.13999100835906747
36800,2012,59421.0,72693.0,137365,0.4497706526181934,0.5502293473818066,264760.3368934989,40.126674064447606,0.2133486175048385,0.172179387734805,0.15876477484175172,0.30793851983790216,25000.0,32707.716063610664,0.794536466240543,0.1324960192089104,0.07596609029437751
36800,2016,57900.0,80793.0,153887,0.4174687979926889,0.5825312020073111,881071.8423862159,42.74130568567418,0.19491574381260565,0.2233898452688451,0.1772123103508901,0.275997619115523,25000.0,33571.61495532904,0.9091920547688338,0.005428955989491163,0.10750513147421982
