state,county_name,year,state_po,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,23489.0,153924,20260225,ELECTION DAY
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,57977.0,153924,20260225,TOTAL
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,831.0,153924,20260225,TOTAL
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,OTHER,OTHER,51.0,153924,20260225,ABSENTEE
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,39336.0,153924,20260225,EARLY VOTING
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,471.0,153924,20260225,EARLY VOTING
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,OTHER,OTHER,6.0,153924,20260225,PROVISIONAL
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,OTHER,OTHER,1744.0,153924,20260225,EARLY VOTING
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,92038.0,153924,20260225,TOTAL
ARKANSAS,PULASKI,2024,AR,05119,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,204.0,153924,20260225,PROVISIONAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,31984.0,57609,20260225,EARLY VOTING
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,OTHER,OTHER,259.0,57609,20260225,ELECTION DAY
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,0.0,57609,20260225,PROVISIONAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7236.0,57609,20260225,ELECTION DAY
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,516.0,57609,20260225,ABSENTEE
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1.0,57609,20260225,ABSENTEE
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,2630.0,57609,20260225,ELECTION DAY
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,306.0,57609,20260225,TOTAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,84.0,57609,20260225,ELECTION DAY
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,OTHER,OTHER,958.0,57609,20260225,TOTAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,221.0,57609,20260225,EARLY VOTING
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,OTHER,OTHER,685.0,57609,20260225,EARLY VOTING
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,39736.0,57609,20260225,TOTAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0.0,57609,20260225,PROVISIONAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,16609.0,57609,20260225,TOTAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,OTHER,OTHER,14.0,57609,20260225,ABSENTEE
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,OTHER,OTHER,0.0,57609,20260225,PROVISIONAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,13533.0,57609,20260225,EARLY VOTING
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,0.0,57609,20260225,PROVISIONAL
ARKANSAS,SALINE,2024,AR,05125,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,446.0,57609,20260225,ABSENTEE
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,0.0,97158,20260225,PROVISIONAL
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,250.0,97158,20260225,ELECTION DAY
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,1190.0,97158,20260225,ABSENTEE
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,397.0,97158,20260225,EARLY VOTING
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,656.0,97158,20260225,TOTAL
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,OTHER,OTHER,1470.0,97158,20260225,EARLY VOTING
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14300.0,97158,20260225,ELECTION DAY
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,OTHER,OTHER,0.0,97158,20260225,PROVISIONAL
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,700.0,97158,20260225,ABSENTEE
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,9.0,97158,20260225,ABSENTEE
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,OTHER,OTHER,32.0,97158,20260225,ABSENTEE
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35243.0,97158,20260225,EARLY VOTING
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,32077.0,97158,20260225,EARLY VOTING
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,OTHER,OTHER,2480.0,97158,20260225,TOTAL
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,50243.0,97158,20260225,TOTAL
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0.0,97158,20260225,PROVISIONAL
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,0.0,97158,20260225,PROVISIONAL
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,43779.0,97158,20260225,TOTAL
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,10512.0,97158,20260225,ELECTION DAY
ARKANSAS,WASHINGTON,2024,AR,05143,US PRESIDENT,OTHER,OTHER,978.0,97158,20260225,ELECTION DAY
CALIFORNIA,ALAMEDA,2024,CA,06001,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,499551.0,669907,20260225,TOTAL
CALIFORNIA,ALAMEDA,2024,CA,06001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,140789.0,669907,20260225,TOTAL
CALIFORNIA,ALAMEDA,2024,CA,06001,US PRESIDENT,OTHER,OTHER,27043.0,669907,20260225,TOTAL
CALIFORNIA,ALAMEDA,2024,CA,06001,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,2524.0,669907,20260225,TOTAL
CALIFORNIA,BUTTE,2024,CA,06007,US PRESIDENT,OTHER,OTHER,2644.0,94556,20260225,TOTAL
CALIFORNIA,BUTTE,2024,CA,06007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,47179.0,94556,20260225,TOTAL
CALIFORNIA,BUTTE,2024,CA,06007,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,505.0,94556,20260225,TOTAL
CALIFORNIA,BUTTE,2024,CA,06007,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,44228.0,94556,20260225,TOTAL
CALIFORNIA,CONTRA COSTA,2024,CA,06013,US PRESIDENT,OTHER,OTHER,15232.0,528904,20260225,TOTAL
CALIFORNIA,CONTRA COSTA,2024,CA,06013,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,2356.0,528904,20260225,TOTAL
CALIFORNIA,CONTRA COSTA,2024,CA,06013,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,356008.0,528904,20260225,TOTAL
CALIFORNIA,CONTRA COSTA,2024,CA,06013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,155308.0,528904,20260225,TOTAL
CALIFORNIA,EL DORADO,2024,CA,06017,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,733.0,111890,20260225,TOTAL
CALIFORNIA,EL DORADO,2024,CA,06017,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,47703.0,111890,20260225,TOTAL
CALIFORNIA,EL DORADO,2024,CA,06017,US PRESIDENT,OTHER,OTHER,2345.0,111890,20260225,TOTAL
CALIFORNIA,EL DORADO,2024,CA,06017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,61109.0,111890,20260225,TOTAL
CALIFORNIA,FRESNO,2024,CA,06019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,165924.0,325994,20260225,TOTAL
CALIFORNIA,FRESNO,2024,CA,06019,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1117.0,325994,20260225,TOTAL
CALIFORNIA,FRESNO,2024,CA,06019,US PRESIDENT,OTHER,OTHER,7325.0,325994,20260225,TOTAL
CALIFORNIA,FRESNO,2024,CA,06019,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,151628.0,325994,20260225,TOTAL
CALIFORNIA,HUMBOLDT,2024,CA,06023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,21559.0,64228,20260225,TOTAL
CALIFORNIA,HUMBOLDT,2024,CA,06023,US PRESIDENT,OTHER,OTHER,2540.0,64228,20260225,TOTAL
CALIFORNIA,HUMBOLDT,2024,CA,06023,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,39800.0,64228,20260225,TOTAL
CALIFORNIA,HUMBOLDT,2024,CA,06023,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,329.0,64228,20260225,TOTAL
CALIFORNIA,IMPERIAL,2024,CA,06025,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,90.0,54025,20260225,TOTAL
CALIFORNIA,IMPERIAL,2024,CA,06025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26546.0,54025,20260225,TOTAL
CALIFORNIA,IMPERIAL,2024,CA,06025,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,26083.0,54025,20260225,TOTAL
CALIFORNIA,IMPERIAL,2024,CA,06025,US PRESIDENT,OTHER,OTHER,1306.0,54025,20260225,TOTAL
CALIFORNIA,KERN,2024,CA,06029,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,108241.0,283246,20260225,TOTAL
CALIFORNIA,KERN,2024,CA,06029,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1039.0,283246,20260225,TOTAL
CALIFORNIA,KERN,2024,CA,06029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,167879.0,283246,20260225,TOTAL
CALIFORNIA,KERN,2024,CA,06029,US PRESIDENT,OTHER,OTHER,6087.0,283246,20260225,TOTAL
CALIFORNIA,KINGS,2024,CA,06031,US PRESIDENT,OTHER,OTHER,778.0,41501,20260225,TOTAL
CALIFORNIA,KINGS,2024,CA,06031,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,130.0,41501,20260225,TOTAL
CALIFORNIA,KINGS,2024,CA,06031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,25074.0,41501,20260225,TOTAL
CALIFORNIA,KINGS,2024,CA,06031,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,15519.0,41501,20260225,TOTAL
CALIFORNIA,LOS ANGELES,2024,CA,06037,US PRESIDENT,OTHER,OTHER,108586.0,3728427,20260225,TOTAL
CALIFORNIA,LOS ANGELES,2024,CA,06037,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,2417109.0,3728427,20260225,TOTAL
CALIFORNIA,LOS ANGELES,2024,CA,06037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1189862.0,3728427,20260225,TOTAL
CALIFORNIA,LOS ANGELES,2024,CA,06037,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,12870.0,3728427,20260225,TOTAL
CALIFORNIA,MADERA,2024,CA,06039,US PRESIDENT,OTHER,OTHER,1118.0,54624,20260225,TOTAL
CALIFORNIA,MADERA,2024,CA,06039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,32344.0,54624,20260225,TOTAL
CALIFORNIA,MADERA,2024,CA,06039,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,181.0,54624,20260225,TOTAL
CALIFORNIA,MADERA,2024,CA,06039,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,20981.0,54624,20260225,TOTAL
CALIFORNIA,MARIN,2024,CA,06041,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,116152.0,144113,20260225,TOTAL
CALIFORNIA,MARIN,2024,CA,06041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,24054.0,144113,20260225,TOTAL
CALIFORNIA,MARIN,2024,CA,06041,US PRESIDENT,OTHER,OTHER,3270.0,144113,20260225,TOTAL
CALIFORNIA,MARIN,2024,CA,06041,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,637.0,144113,20260225,TOTAL
CALIFORNIA,MERCED,2024,CA,06047,US PRESIDENT,OTHER,OTHER,1980.0,86392,20260225,TOTAL
CALIFORNIA,MERCED,2024,CA,06047,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,40190.0,86392,20260225,TOTAL
CALIFORNIA,MERCED,2024,CA,06047,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,267.0,86392,20260225,TOTAL
CALIFORNIA,MERCED,2024,CA,06047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,43955.0,86392,20260225,TOTAL
CALIFORNIA,NAPA,2024,CA,06055,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,297.0,65549,20260225,TOTAL
CALIFORNIA,NAPA,2024,CA,06055,US PRESIDENT,OTHER,OTHER,1683.0,65549,20260225,TOTAL
CALIFORNIA,NAPA,2024,CA,06055,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,43212.0,65549,20260225,TOTAL
CALIFORNIA,NAPA,2024,CA,06055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20357.0,65549,20260225,TOTAL
CALIFORNIA,ORANGE,2024,CA,06059,US PRESIDENT,OTHER,OTHER,37671.0,1390965,20260225,TOTAL
CALIFORNIA,ORANGE,2024,CA,06059,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,691731.0,1390965,20260225,TOTAL
CALIFORNIA,ORANGE,2024,CA,06059,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,6748.0,1390965,20260225,TOTAL
CALIFORNIA,ORANGE,2024,CA,06059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,654815.0,1390965,20260225,TOTAL
CALIFORNIA,PLACER,2024,CA,06061,US PRESIDENT,OTHER,OTHER,5364.0,234809,20260225,TOTAL
CALIFORNIA,PLACER,2024,CA,06061,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,103958.0,234809,20260225,TOTAL
CALIFORNIA,PLACER,2024,CA,06061,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1546.0,234809,20260225,TOTAL
CALIFORNIA,PLACER,2024,CA,06061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,123941.0,234809,20260225,TOTAL
CALIFORNIA,RIVERSIDE,2024,CA,06065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,463677.0,940405,20260225,TOTAL
CALIFORNIA,RIVERSIDE,2024,CA,06065,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,451782.0,940405,20260225,TOTAL
CALIFORNIA,RIVERSIDE,2024,CA,06065,US PRESIDENT,OTHER,OTHER,21825.0,940405,20260225,TOTAL
CALIFORNIA,RIVERSIDE,2024,CA,06065,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,3121.0,940405,20260225,TOTAL
CALIFORNIA,SACRAMENTO,2024,CA,06067,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,3237.0,656626,20260225,TOTAL
CALIFORNIA,SACRAMENTO,2024,CA,06067,US PRESIDENT,OTHER,OTHER,19685.0,656626,20260225,TOTAL
CALIFORNIA,SACRAMENTO,2024,CA,06067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,252140.0,656626,20260225,TOTAL
CALIFORNIA,SACRAMENTO,2024,CA,06067,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,381564.0,656626,20260225,TOTAL
CALIFORNIA,SAN BERNARDINO,2024,CA,06071,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,2405.0,761714,20260225,TOTAL
CALIFORNIA,SAN BERNARDINO,2024,CA,06071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,378416.0,761714,20260225,TOTAL
CALIFORNIA,SAN BERNARDINO,2024,CA,06071,US PRESIDENT,OTHER,OTHER,18779.0,761714,20260225,TOTAL
CALIFORNIA,SAN BERNARDINO,2024,CA,06071,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,362114.0,761714,20260225,TOTAL
CALIFORNIA,SAN DIEGO,2024,CA,06073,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,7487.0,1477786,20260225,TOTAL
CALIFORNIA,SAN DIEGO,2024,CA,06073,US PRESIDENT,OTHER,OTHER,35657.0,1477786,20260225,TOTAL
CALIFORNIA,SAN DIEGO,2024,CA,06073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,593270.0,1477786,20260225,TOTAL
CALIFORNIA,SAN DIEGO,2024,CA,06073,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,841372.0,1477786,20260225,TOTAL
CALIFORNIA,SAN FRANCISCO,2024,CA,06075,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,323719.0,402964,20260225,TOTAL
CALIFORNIA,SAN FRANCISCO,2024,CA,06075,US PRESIDENT,OTHER,OTHER,14780.0,402964,20260225,TOTAL
CALIFORNIA,SAN FRANCISCO,2024,CA,06075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,62594.0,402964,20260225,TOTAL
CALIFORNIA,SAN FRANCISCO,2024,CA,06075,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1871.0,402964,20260225,TOTAL
CALIFORNIA,SAN JOAQUIN,2024,CA,06077,US PRESIDENT,OTHER,OTHER,7273.0,263671,20260225,TOTAL
CALIFORNIA,SAN JOAQUIN,2024,CA,06077,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,755.0,263671,20260225,TOTAL
CALIFORNIA,SAN JOAQUIN,2024,CA,06077,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,126647.0,263671,20260225,TOTAL
CALIFORNIA,SAN JOAQUIN,2024,CA,06077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,128996.0,263671,20260225,TOTAL
CALIFORNIA,SAN LUIS OBISPO,2024,CA,06079,US PRESIDENT,OTHER,OTHER,3640.0,150766,20260225,TOTAL
CALIFORNIA,SAN LUIS OBISPO,2024,CA,06079,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,81314.0,150766,20260225,TOTAL
CALIFORNIA,SAN LUIS OBISPO,2024,CA,06079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,64932.0,150766,20260225,TOTAL
CALIFORNIA,SAN LUIS OBISPO,2024,CA,06079,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,880.0,150766,20260225,TOTAL
CALIFORNIA,SAN MATEO,2024,CA,06081,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1687.0,330510,20260225,TOTAL
CALIFORNIA,SAN MATEO,2024,CA,06081,US PRESIDENT,OTHER,OTHER,9250.0,330510,20260225,TOTAL
CALIFORNIA,SAN MATEO,2024,CA,06081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,76616.0,330510,20260225,TOTAL
CALIFORNIA,SAN MATEO,2024,CA,06081,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,242957.0,330510,20260225,TOTAL
CALIFORNIA,SANTA BARBARA,2024,CA,06083,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,114149.0,184715,20260225,TOTAL
CALIFORNIA,SANTA BARBARA,2024,CA,06083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,64870.0,184715,20260225,TOTAL
CALIFORNIA,SANTA BARBARA,2024,CA,06083,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,899.0,184715,20260225,TOTAL
CALIFORNIA,SANTA BARBARA,2024,CA,06083,US PRESIDENT,OTHER,OTHER,4797.0,184715,20260225,TOTAL
CALIFORNIA,SANTA CLARA,2024,CA,06085,US PRESIDENT,OTHER,OTHER,24675.0,750433,20260225,TOTAL
CALIFORNIA,SANTA CLARA,2024,CA,06085,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,4090.0,750433,20260225,TOTAL
CALIFORNIA,SANTA CLARA,2024,CA,06085,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,510744.0,750433,20260225,TOTAL
CALIFORNIA,SANTA CLARA,2024,CA,06085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,210924.0,750433,20260225,TOTAL
CALIFORNIA,SANTA CRUZ,2024,CA,06087,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,100998.0,134135,20260225,TOTAL
CALIFORNIA,SANTA CRUZ,2024,CA,06087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,27978.0,134135,20260225,TOTAL
CALIFORNIA,SANTA CRUZ,2024,CA,06087,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,608.0,134135,20260225,TOTAL
CALIFORNIA,SANTA CRUZ,2024,CA,06087,US PRESIDENT,OTHER,OTHER,4551.0,134135,20260225,TOTAL
CALIFORNIA,SHASTA,2024,CA,06089,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,407.0,88900,20260225,TOTAL
CALIFORNIA,SHASTA,2024,CA,06089,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,27130.0,88900,20260225,TOTAL
CALIFORNIA,SHASTA,2024,CA,06089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59539.0,88900,20260225,TOTAL
CALIFORNIA,SHASTA,2024,CA,06089,US PRESIDENT,OTHER,OTHER,1824.0,88900,20260225,TOTAL
CALIFORNIA,SOLANO,2024,CA,06095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,70345.0,189834,20260225,TOTAL
CALIFORNIA,SOLANO,2024,CA,06095,US PRESIDENT,OTHER,OTHER,4691.0,189834,20260225,TOTAL
CALIFORNIA,SOLANO,2024,CA,06095,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,113997.0,189834,20260225,TOTAL
CALIFORNIA,SOLANO,2024,CA,06095,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,801.0,189834,20260225,TOTAL
CALIFORNIA,SONOMA,2024,CA,06097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,63426.0,251426,20260225,TOTAL
CALIFORNIA,SONOMA,2024,CA,06097,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1128.0,251426,20260225,TOTAL
CALIFORNIA,SONOMA,2024,CA,06097,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,179600.0,251426,20260225,TOTAL
CALIFORNIA,SONOMA,2024,CA,06097,US PRESIDENT,OTHER,OTHER,7272.0,251426,20260225,TOTAL
CALIFORNIA,STANISLAUS,2024,CA,06099,US PRESIDENT,OTHER,OTHER,4517.0,197472,20260225,TOTAL
CALIFORNIA,STANISLAUS,2024,CA,06099,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,622.0,197472,20260225,TOTAL
CALIFORNIA,STANISLAUS,2024,CA,06099,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,85347.0,197472,20260225,TOTAL
CALIFORNIA,STANISLAUS,2024,CA,06099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,106986.0,197472,20260225,TOTAL
CALIFORNIA,TULARE,2024,CA,06107,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,452.0,138271,20260225,TOTAL
CALIFORNIA,TULARE,2024,CA,06107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,81854.0,138271,20260225,TOTAL
CALIFORNIA,TULARE,2024,CA,06107,US PRESIDENT,OTHER,OTHER,1747.0,138271,20260225,TOTAL
CALIFORNIA,TULARE,2024,CA,06107,US PRESIDENT,OTHER,OTHER,997.0,138271,20260225,TOTAL
CALIFORNIA,TULARE,2024,CA,06107,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,53221.0,138271,20260225,TOTAL
CALIFORNIA,VENTURA,2024,CA,06111,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,217424.0,387595,20260225,TOTAL
CALIFORNIA,VENTURA,2024,CA,06111,US PRESIDENT,OTHER,OTHER,4525.0,387595,20260225,TOTAL
CALIFORNIA,VENTURA,2024,CA,06111,US PRESIDENT,OTHER,OTHER,5000.0,387595,20260225,TOTAL
CALIFORNIA,VENTURA,2024,CA,06111,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1745.0,387595,20260225,TOTAL
CALIFORNIA,VENTURA,2024,CA,06111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,158901.0,387595,20260225,TOTAL
CALIFORNIA,YOLO,2024,CA,06113,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,440.0,92589,20260225,TOTAL
CALIFORNIA,YOLO,2024,CA,06113,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,61405.0,92589,20260225,TOTAL
CALIFORNIA,YOLO,2024,CA,06113,US PRESIDENT,OTHER,OTHER,1684.0,92589,20260225,TOTAL
CALIFORNIA,YOLO,2024,CA,06113,US PRESIDENT,OTHER,OTHER,1216.0,92589,20260225,TOTAL
CALIFORNIA,YOLO,2024,CA,06113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,27844.0,92589,20260225,TOTAL
COLORADO,EL PASO,2024,CO,08041,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,3001.0,380813,20260225,TOTAL
COLORADO,EL PASO,2024,CO,08041,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,166597.0,380813,20260225,TOTAL
COLORADO,EL PASO,2024,CO,08041,US PRESIDENT,OTHER,OTHER,7282.0,380813,20260225,TOTAL
COLORADO,EL PASO,2024,CO,08041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,203933.0,380813,20260225,TOTAL
COLORADO,LARIMER,2024,CO,08069,US PRESIDENT,OTHER,OTHER,4666.0,225482,20260225,TOTAL
COLORADO,LARIMER,2024,CO,08069,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,129376.0,225482,20260225,TOTAL
COLORADO,LARIMER,2024,CO,08069,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1760.0,225482,20260225,TOTAL
COLORADO,LARIMER,2024,CO,08069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,89680.0,225482,20260225,TOTAL
COLORADO,WELD,2024,CO,08123,US PRESIDENT,KAMALA D HARRIS,DEMOCRAT,68752.0,179854,20260225,TOTAL
COLORADO,WELD,2024,CO,08123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,106469.0,179854,20260225,TOTAL
COLORADO,WELD,2024,CO,08123,US PRESIDENT,CHASE OLIVER,LIBERTARIAN,1130.0,179854,20260225,TOTAL
