respondent_id,interview_date,treatment,govt_intervention,supports_intervention,fx_status,age,female,ed_level,urban_rural,survey_weight
1509,2015-10-18,history,big,1.0,none,83,1,1,1,1.48853166786455
1510,2015-10-16,info,big,1.0,none,60,1,3,1,0.922797787362202
1511,2015-10-16,history,none,0.0,none,53,0,3,1,1.19075944315355
1512,2015-10-18,history,DK,0.0,none,40,1,2,1,1.25411242991852
1513,2015-10-18,info,big,1.0,none,66,0,3,1,0.773040245718285
1514,2015-10-18,cntrl,none,0.0,none,52,0,2,3,0.977063000923789
1515,2015-10-18,Hungary,DK,0.0,none,26,1,4,1,1.09998751215331
1516,2015-10-18,info,some,1.0,none,68,0,2,3,0.944713886617733
1517,2015-10-18,Hungary,some,1.0,none,31,0,2,1,1.13136275591352
1518,2015-10-18,info,none,0.0,none,22,0,3,1,0.908580176930548
1519,2015-10-18,history,none,0.0,none,55,0,2,1,0.795066857714251
1520,2015-10-18,cntrl,some,1.0,none,36,0,4,1,0.898861285678674
1521,2015-10-18,history,none,0.0,none,83,0,3,3,0.651942628634042
1522,2015-10-18,info,none,0.0,none,55,1,4,1,0.684260724319581
1523,2015-10-18,history,DK,0.0,none,39,1,2,1,1.29298754936372
1524,2015-10-18,history,some,1.0,none,38,0,4,1,0.923312288261891
1525,2015-10-18,Hungary,some,1.0,none,20,0,3,1,0.877574002252233
1526,2015-10-18,cntrl,DK,0.0,none,36,1,4,3,1.39343806192392
1527,2015-10-18,Hungary,none,0.0,none,30,0,4,3,1.46257159318736
1528,2015-10-18,Hungary,none,0.0,none,38,1,2,2,0.933400181650562
1529,2015-10-18,info,DK,0.0,none,22,1,2,2,0.943492522932222
1530,2015-10-17,history,none,0.0,none,32,0,4,2,1.1368972093713
1531,2015-10-17,history,big,1.0,current,43,1,4,2,0.992666416815925
1532,2015-10-18,Hungary,none,0.0,none,67,0,2,2,0.960533772425138
1533,2015-10-18,cntrl,none,0.0,none,61,1,3,1,0.903896925213542
1534,2015-10-18,cntrl,big,1.0,current,58,1,2,1,0.96857396843227
1535,2015-10-18,history,big,1.0,none,85,1,1,1,1.48853166786455
1536,2015-10-18,cntrl,big,1.0,none,21,0,1,1,1.94221998871598
1537,2015-10-18,history,big,1.0,none,43,0,1,1,2.09660319790359
1538,2015-10-18,history,some,1.0,none,54,0,1,1,2.0049647007232
1539,2015-10-18,info,none,0.0,none,63,1,2,1,0.922797787362202
1540,2015-10-18,Hungary,none,0.0,none,46,0,2,3,1.08083080443638
1541,2015-10-18,history,DK,0.0,none,80,0,2,3,0.796720765346975
1542,2015-10-18,history,some,1.0,none,21,1,2,1,0.617842376858987
1543,2015-10-15,Hungary,none,0.0,none,40,0,2,1,0.994323769867711
1544,2015-10-18,cntrl,none,0.0,none,40,1,2,1,1.48084293350311
1545,2015-10-18,history,none,0.0,none,68,1,1,1,1.13246843167913
1546,2015-10-18,history,some,1.0,none,72,0,1,2,1.27985817610527
1547,2015-10-18,info,DK,0.0,none,52,1,4,2,0.918815258441413
1548,2015-10-18,cntrl,none,0.0,none,51,0,2,2,0.900359753576789
1549,2015-10-18,history,none,0.0,none,32,1,4,2,1.05592302412962
1550,2015-10-18,info,none,0.0,none,67,1,4,2,0.729383320120513
1551,2015-10-18,history,big,1.0,current,63,1,3,1,0.752184372726664
1552,2015-10-18,history,big,1.0,none,57,1,2,1,0.752184372726664
1553,2015-10-18,Hungary,big,1.0,none,71,1,1,1,1.21332135188249
1554,2015-10-18,history,some,1.0,none,58,1,4,2,0.684925497432388
1555,2015-10-17,history,none,0.0,none,60,1,4,3,0.713746559058359
1556,2015-10-17,cntrl,none,0.0,none,66,1,2,3,0.803490002079595
1557,2015-10-17,history,some,1.0,none,68,0,2,3,0.837343783335603
1558,2015-10-18,cntrl,none,0.0,none,62,0,2,1,0.950414783358951
1559,2015-10-18,cntrl,some,1.0,none,32,1,2,1,1.23640809303183
1560,2015-10-18,Hungary,,,none,85,1,1,1,1.40157113782167
1561,2015-10-18,history,none,0.0,none,29,1,3,1,1.23640809303183
1562,2015-10-18,info,big,1.0,none,48,1,1,1,0.83446624201019
1563,2015-10-18,Hungary,big,1.0,none,79,1,1,1,0.879966575312772
1564,2015-10-18,history,big,1.0,none,34,1,3,1,1.10415225161335
1565,2015-10-18,history,big,1.0,none,64,0,1,1,0.70232467802594
1566,2015-10-18,cntrl,none,0.0,none,54,0,2,1,0.645124782773547
1567,2015-10-18,Hungary,big,1.0,none,32,1,2,1,0.776270119977771
1568,2015-10-18,Hungary,none,0.0,none,35,0,2,1,0.772623463971739
1569,2015-10-18,Hungary,none,0.0,none,40,1,2,1,0.741386323070825
1570,2015-10-18,info,DK,0.0,none,51,1,2,1,0.640359191691498
1571,2015-10-18,history,none,0.0,none,37,0,2,1,0.697841003460844
1572,2015-10-18,history,none,0.0,none,21,1,2,1,0.676867625722745
1573,2015-10-18,info,DK,0.0,none,71,1,1,1,0.794794342345689
1574,2015-10-18,cntrl,DK,0.0,none,40,0,2,1,0.697841003460844
1575,2015-10-18,cntrl,some,1.0,none,69,1,1,1,1.40157113782167
1576,2015-10-18,cntrl,big,1.0,none,32,1,4,1,1.20506058347154
1577,2015-10-18,cntrl,none,0.0,none,31,0,2,1,1.8327416731178
1578,2015-10-18,history,some,1.0,none,23,1,4,1,0.987714086118207
1579,2015-10-18,cntrl,none,0.0,none,45,1,2,1,0.878649577183476
1580,2015-10-18,cntrl,none,0.0,none,56,0,1,1,1.35867618681666
1581,2015-10-18,cntrl,some,1.0,none,64,1,2,3,1.04892865512602
1582,2015-10-18,cntrl,some,1.0,none,27,0,2,3,1.63265246624749
1583,2015-10-18,info,none,0.0,none,44,0,1,1,1.21166076487603
1584,2015-10-18,history,some,1.0,none,43,0,1,1,1.91809106797436
1585,2015-10-18,Hungary,some,1.0,none,35,0,2,1,1.30467151568414
1586,2015-10-18,info,none,0.0,none,51,0,2,3,1.39156037087009
1587,2015-10-18,Hungary,none,0.0,none,29,0,2,3,1.39634089948686
1588,2015-10-18,cntrl,none,0.0,none,57,1,4,1,0.684260724319581
1589,2015-10-18,Hungary,DK,0.0,none,43,0,2,2,1.0549762221349
1590,2015-10-18,Hungary,big,1.0,none,21,0,2,1,0.877574002252233
1591,2015-10-18,history,none,0.0,none,37,1,2,2,1.26448498034002
1592,2015-10-18,history,DK,0.0,none,31,1,4,1,0.915554901382874
1593,2015-10-18,Hungary,none,0.0,none,49,1,4,1,0.86929811363036
1594,2015-10-18,Hungary,DK,0.0,none,61,1,1,1,1.18210830133538
1595,2015-10-18,info,big,1.0,none,29,0,3,1,0.954130360043294
1596,2015-10-18,info,none,0.0,none,50,1,2,1,1.0063066872051
1597,2015-10-18,info,DK,0.0,none,33,1,2,1,0.886477886737632
1598,2015-10-18,cntrl,none,0.0,none,64,0,2,1,0.708404658423866
1599,2015-10-18,history,none,0.0,none,77,1,2,1,0.568607086976286
1600,2015-10-18,Hungary,DK,0.0,none,29,1,4,1,0.823168419483911
1601,2015-10-18,Hungary,some,1.0,none,19,0,1,1,1.24920957911758
1602,2015-10-18,info,none,0.0,none,71,0,2,1,0.801647019859185
1603,2015-10-18,history,none,0.0,none,52,1,1,1,1.33956818506141
1604,2015-10-18,cntrl,some,1.0,none,33,0,4,1,1.01331614043975
1605,2015-10-18,cntrl,none,0.0,none,19,1,2,1,0.882649888697079
1606,2015-10-18,cntrl,none,0.0,none,55,1,2,1,0.642521938975405
1607,2015-10-18,cntrl,none,0.0,none,45,0,2,1,1.20760819098685
1608,2015-10-17,history,big,1.0,none,27,1,4,1,1.31491381248905
1609,2015-10-17,Hungary,none,0.0,none,34,1,4,1,1.31491381248905
1610,2015-10-18,Hungary,big,1.0,current,47,0,4,3,0.810568788930553
1611,2015-10-18,info,big,1.0,none,61,1,4,3,0.590659154036596
1612,2015-10-18,history,some,1.0,none,33,1,1,1,1.30706012682101
1613,2015-10-18,cntrl,some,1.0,none,22,0,2,1,0.715731396850564
1614,2015-10-18,cntrl,none,0.0,none,63,0,1,1,0.957239611777752
1615,2015-10-18,Hungary,none,0.0,none,36,0,4,3,1.08659456700494
1616,2015-10-18,info,none,0.0,none,55,1,2,3,0.82621577789915
1617,2015-10-18,Hungary,none,0.0,none,29,0,4,3,1.19415878272145
1618,2015-10-18,history,some,1.0,none,73,0,2,3,0.944713886617733
1619,2015-10-18,info,none,0.0,none,23,1,4,1,0.705561224372139
1620,2015-10-18,info,big,1.0,none,56,1,2,1,0.633472922711115
1621,2015-10-18,history,some,1.0,none,47,0,4,1,0.713724970800448
1622,2015-10-18,info,some,1.0,none,63,0,2,1,0.720343738389621
1623,2015-10-18,Hungary,some,1.0,none,45,0,2,1,0.817420538963939
1624,2015-10-18,cntrl,some,1.0,none,28,1,4,1,0.837041667589548
1625,2015-10-18,history,some,1.0,none,61,1,3,1,0.60353409288695
1626,2015-10-18,cntrl,DK,0.0,none,50,1,2,1,0.932777693005715
1627,2015-10-18,Hungary,none,0.0,none,49,1,4,1,0.992004403260821
1628,2015-10-18,info,DK,0.0,none,36,0,2,1,1.16419476509728
1629,2015-10-18,Hungary,none,0.0,none,39,1,4,1,1.13190901559
1630,2015-10-18,info,some,1.0,none,71,1,1,1,0.926679055330548
1631,2015-10-18,history,none,0.0,none,44,0,2,1,0.813637701483222
1632,2015-10-18,info,some,1.0,none,18,0,2,1,0.822435117130253
1633,2015-10-18,history,DK,0.0,none,71,1,1,1,0.926679055330548
1634,2015-10-18,cntrl,some,1.0,none,43,1,2,1,0.545756302459439
1635,2015-10-18,history,some,1.0,none,61,0,2,2,0.645662379175019
1636,2015-10-18,info,DK,0.0,none,45,0,1,2,0.98764214051528
1637,2015-10-18,history,some,1.0,none,34,0,1,2,1.41774459410134
1638,2015-10-18,cntrl,DK,0.0,none,60,1,4,1,0.823465468959809
1639,2015-10-18,info,some,1.0,none,55,0,2,1,0.846953399078354
1640,2015-10-18,info,DK,0.0,none,35,0,2,1,1.09663775815196
1641,2015-10-17,cntrl,big,1.0,none,75,1,4,2,0.804775342843791
1642,2015-10-18,history,DK,0.0,none,62,1,2,2,1.15152345488056
1643,2015-10-17,cntrl,DK,0.0,none,26,1,4,2,1.33600635920582
1644,2015-10-18,info,DK,0.0,none,48,0,2,1,1.07420265902326
1645,2015-10-18,info,none,0.0,none,66,0,4,2,0.746146146844635
1646,2015-10-18,cntrl,some,1.0,none,77,0,4,2,0.843805229853364
1647,2015-10-18,info,none,0.0,none,30,1,4,1,1.04320479837393
1648,2015-10-18,cntrl,some,1.0,none,22,0,2,1,1.07683246147844
1649,2015-10-18,Hungary,some,1.0,none,57,0,2,2,1.25957014935408
1650,2015-10-18,info,DK,0.0,none,44,1,2,2,1.70761956584817
1651,2015-10-16,info,DK,0.0,none,69,0,4,3,0.693232982849263
1652,2015-10-18,history,none,0.0,none,65,1,4,3,0.665205596454464
1653,2015-10-17,history,big,1.0,current,41,1,4,3,0.823952793224289
1654,2015-10-16,info,big,1.0,none,44,1,1,3,1.30451650600836
1655,2015-10-18,info,big,1.0,none,57,1,4,3,0.636353813019739
1656,2015-10-16,cntrl,some,1.0,none,33,0,4,3,0.887329158538512
1657,2015-10-17,info,none,0.0,none,76,0,2,3,0.651844145380866
1658,2015-10-17,history,none,0.0,none,34,0,4,3,0.94367011455379
1659,2015-10-16,info,big,1.0,none,28,1,3,3,0.929072993478954
1660,2015-10-17,info,some,1.0,none,21,1,3,3,0.78313649629631
1661,2015-10-18,cntrl,some,1.0,none,55,1,4,3,0.636353813019739
1662,2015-10-18,info,some,1.0,none,57,1,2,2,0.650291993702888
1663,2015-10-18,history,none,0.0,none,58,1,2,2,0.951981673264115
1664,2015-10-18,history,none,0.0,none,26,1,3,2,0.550645823063104
1665,2015-10-15,cntrl,big,1.0,none,54,0,2,2,0.696603575012835
1666,2015-10-15,Hungary,none,0.0,none,41,0,2,2,0.728442392285595
1667,2015-10-18,info,none,0.0,none,32,0,2,1,1.90658667061406
1668,2015-10-17,Hungary,none,0.0,none,64,1,2,3,0.912704994530382
1669,2015-10-17,cntrl,none,0.0,current,66,1,2,3,0.763457050582749
1670,2015-10-17,history,some,1.0,current,47,0,2,3,0.942420786117746
1671,2015-10-17,cntrl,none,0.0,none,32,0,4,3,1.15181933784998
1672,2015-10-18,info,none,0.0,past,45,1,4,3,0.961738454786991
1673,2015-10-19,cntrl,none,0.0,none,28,0,2,2,0.842006227240376
1674,2015-10-19,cntrl,some,1.0,none,68,1,1,3,1.50717378087928
1675,2015-10-19,cntrl,some,1.0,none,60,0,4,3,0.949034852454108
1676,2015-10-19,info,big,1.0,none,40,0,3,2,0.869030238524246
1677,2015-10-19,cntrl,some,1.0,none,36,0,2,2,1.36432081995537
1678,2015-10-19,info,some,1.0,none,31,0,4,2,0.981036975105018
1679,2015-10-19,history,none,0.0,none,62,0,3,3,0.789093382457794
1680,2015-10-19,cntrl,none,0.0,none,23,1,4,2,1.04485769410471
1681,2015-10-19,cntrl,none,0.0,none,20,0,2,1,0.618502580935082
1682,2015-10-19,Hungary,some,1.0,none,44,0,2,3,0.830339903671757
1683,2015-10-19,history,some,1.0,none,53,0,2,3,0.991837954498696
1684,2015-10-19,cntrl,none,0.0,none,33,1,3,3,0.955007553795882
1685,2015-10-19,history,some,1.0,current,37,0,3,3,0.807402714583489
1686,2015-10-19,cntrl,none,0.0,past,58,1,4,3,0.659461575555917
1687,2015-10-19,history,none,0.0,past,40,0,4,2,1.12845738773636
1688,2015-10-19,Hungary,some,1.0,none,59,0,2,2,1.02411587123702
1689,2015-10-19,cntrl,none,0.0,none,57,0,2,1,0.981093432799592
1690,2015-10-19,cntrl,none,0.0,none,39,1,1,1,1.5846759071412
1691,2015-10-19,Hungary,some,1.0,none,63,1,2,1,0.726865538474088
1692,2015-10-19,cntrl,DK,0.0,none,63,1,1,1,1.22387418818461
1693,2015-10-19,cntrl,none,0.0,none,26,1,4,2,1.16506751706381
1694,2015-10-19,info,none,0.0,none,33,0,2,2,1.14166574066617
1695,2015-10-19,cntrl,big,1.0,none,66,0,2,2,0.838683279901314
1696,2015-10-19,info,big,1.0,none,68,1,3,2,0.868902760671623
1697,2015-10-19,history,none,0.0,none,50,0,4,2,1.14068799675658
1698,2015-10-19,info,none,0.0,none,19,0,1,2,1.30398931814781
1699,2015-10-19,Hungary,none,0.0,none,41,0,4,2,0.814809725128961
1700,2015-10-19,history,none,0.0,none,56,1,4,2,0.603850181338904
1701,2015-10-19,history,some,1.0,none,69,1,4,3,0.805491006353289
1702,2015-10-19,Hungary,none,0.0,none,49,0,2,2,1.62245187528075
1703,2015-10-19,info,none,0.0,none,71,1,1,3,1.23653385210333
1704,2015-10-19,info,some,1.0,none,60,1,3,1,0.868887624452107
1705,2015-10-19,history,some,1.0,none,27,1,4,3,1.01564574883874
1706,2015-10-19,info,none,0.0,current,35,0,4,3,0.963099218267328
1707,2015-10-19,Hungary,none,0.0,none,61,1,3,3,1.01192550277493
1708,2015-10-19,history,none,0.0,none,32,1,4,3,1.53137734197527
1709,2015-10-19,history,DK,0.0,none,57,0,3,3,0.966459052392289
1710,2015-10-19,Hungary,big,1.0,none,65,1,3,3,0.89511870777979
1711,2015-10-19,cntrl,DK,0.0,none,37,1,2,1,0.820222607959114
1712,2015-10-19,info,big,1.0,none,30,0,3,1,0.895000666168837
1713,2015-10-19,info,some,1.0,none,31,1,4,2,0.87374721714223
1714,2015-10-17,info,big,1.0,none,51,0,2,1,1.82646707783902
1715,2015-10-19,info,some,1.0,none,38,1,2,1,1.83272809836098
1716,2015-10-19,history,none,0.0,none,68,1,4,3,0.872424144061014
1717,2015-10-19,Hungary,big,1.0,none,22,0,2,3,1.16794118933164
1718,2015-10-19,history,some,1.0,none,63,1,1,2,0.888054361323386
1719,2015-10-19,history,some,1.0,none,20,1,2,2,0.632619697396929
1720,2015-10-19,history,some,1.0,none,57,0,2,2,0.629498692582697
1721,2015-10-19,history,none,0.0,none,53,1,4,3,1.22120830743559
1722,2015-10-19,history,none,0.0,past,39,1,4,3,1.27702459886318
1723,2015-10-19,Hungary,big,1.0,none,58,1,2,3,0.927385145111049
1724,2015-10-19,Hungary,none,0.0,none,31,1,4,3,1.40343987241459
1725,2015-10-19,Hungary,none,0.0,none,42,1,4,2,0.781866995095306
1726,2015-10-19,Hungary,none,0.0,none,24,1,4,1,0.693867151904254
1727,2015-10-18,history,none,0.0,none,62,1,4,2,0.658897116881176
1728,2015-10-19,info,some,1.0,none,24,1,4,3,1.29083236141794
1729,2015-10-19,Hungary,big,1.0,none,26,1,3,3,1.43994786663598
1730,2015-10-19,Hungary,some,1.0,current,42,1,4,3,1.27702459886318
1731,2015-10-19,info,none,0.0,none,59,1,4,3,0.713746559058359
1732,2015-10-19,history,some,1.0,none,44,1,2,1,1.11712640954086
1733,2015-10-19,Hungary,none,0.0,none,31,0,3,2,0.773902972502876
1734,2015-10-19,history,none,0.0,none,65,1,2,2,0.624794016840319
1735,2015-10-19,info,big,1.0,none,76,0,1,2,0.957256287108928
1736,2015-10-19,cntrl,some,1.0,current,44,0,4,1,1.08105163038343
1737,2015-10-19,info,some,1.0,none,20,1,2,1,0.903586721367515
1738,2015-10-19,history,DK,0.0,none,18,1,3,1,0.985957616574805
1739,2015-10-19,history,some,1.0,none,29,0,2,3,0.674672277188513
1740,2015-10-19,Hungary,none,0.0,none,22,0,2,1,0.969276411991003
1741,2015-10-19,info,some,1.0,none,49,0,4,1,1.16056929538711
1742,2015-10-19,cntrl,some,1.0,current,32,1,4,1,1.2798286093281
1743,2015-10-19,history,some,1.0,none,23,1,4,1,1.07879628404212
1744,2015-10-19,cntrl,some,1.0,none,36,1,3,1,1.09501941137739
1745,2015-10-19,info,big,1.0,none,67,0,2,1,0.921294980816156
1746,2015-10-19,history,none,0.0,none,30,1,2,1,0.96343415557765
1747,2015-10-19,info,big,1.0,none,51,1,2,1,0.747301707333074
1748,2015-10-19,history,some,1.0,none,54,0,2,1,0.817420538963939
1749,2015-10-19,history,some,1.0,none,36,0,4,3,1.10577280089057
1750,2015-10-19,Hungary,none,0.0,none,65,0,4,3,0.818146470269426
1751,2015-10-19,history,none,0.0,none,33,1,4,3,1.16610357801607
1752,2015-10-19,cntrl,none,0.0,none,60,1,2,3,0.840798364550788
1753,2015-10-19,info,some,1.0,none,19,1,3,2,1.31681733404541
1754,2015-10-19,history,DK,0.0,none,62,0,1,2,1.54223790270391
1755,2015-10-19,history,big,1.0,none,75,1,1,2,1.93232253973252
1756,2015-10-19,cntrl,none,0.0,none,35,0,4,3,0.902225833556412
1757,2015-10-19,cntrl,some,1.0,none,23,0,4,1,1.05857060999264
1758,2015-10-19,cntrl,none,0.0,none,25,0,4,3,1.15181933784998
1759,2015-10-19,cntrl,none,0.0,none,64,0,4,3,0.809442751064806
1760,2015-10-19,Hungary,DK,0.0,none,45,0,2,1,0.803872494245512
1761,2015-10-19,info,none,0.0,none,67,1,2,1,0.651218789463964
1762,2015-10-19,cntrl,none,0.0,none,47,1,2,1,0.771371956091994
1763,2015-10-19,info,DK,0.0,none,63,1,2,2,1.19792074473859
1764,2015-10-19,info,some,1.0,past,36,1,4,2,1.51174592825726
1765,2015-10-19,history,none,0.0,none,79,0,2,2,1.19596989140811
1766,2015-10-19,cntrl,big,1.0,current,39,0,4,2,1.03261178988037
1767,2015-10-19,info,some,1.0,none,34,1,4,2,1.08895091461039
1768,2015-10-19,cntrl,none,0.0,none,30,0,4,3,1.21523550915377
1769,2015-10-19,cntrl,none,0.0,none,24,0,3,3,0.963191475836976
1770,2015-10-19,history,none,0.0,none,60,1,4,3,0.819481022065265
1771,2015-10-19,info,none,0.0,none,85,1,1,3,1.33273872860893
1772,2015-10-19,history,none,0.0,none,39,0,4,2,0.686844812675951
1773,2015-10-19,history,some,1.0,none,34,0,4,2,1.70789073164577
1774,2015-10-19,Hungary,none,0.0,none,32,1,4,2,0.770309574002061
1775,2015-10-19,history,none,0.0,none,55,0,3,2,0.530462811818143
1776,2015-10-19,Hungary,big,1.0,none,39,1,3,3,1.24469006562771
1777,2015-10-19,info,none,0.0,none,41,0,2,3,1.48559079856096
1778,2015-10-19,history,some,1.0,none,54,1,1,2,1.35935893745076
1779,2015-10-19,history,some,1.0,none,62,0,2,1,0.737674281646527
1780,2015-10-17,Hungary,none,0.0,none,44,0,2,1,0.955142834719721
1781,2015-10-19,info,some,1.0,none,58,0,2,1,0.737674281646527
1782,2015-10-19,history,none,0.0,none,52,1,2,2,0.913306832031297
1783,2015-10-19,cntrl,big,1.0,none,47,1,2,3,0.585513318926477
1784,2015-10-19,cntrl,none,0.0,none,36,1,4,3,0.813347370534091
1785,2015-10-19,Hungary,none,0.0,none,38,0,4,3,1.33083001189453
1786,2015-10-19,Hungary,none,0.0,none,34,1,3,3,0.840495062563102
1787,2015-10-19,Hungary,none,0.0,none,28,1,4,1,1.09998751215331
1788,2015-10-19,history,big,1.0,none,53,1,2,3,0.750593704754885
1789,2015-10-19,history,some,1.0,none,25,0,2,3,1.12286263122217
1790,2015-10-19,Hungary,none,0.0,none,23,0,2,3,1.03276773754102
1791,2015-10-19,history,big,1.0,none,57,1,2,2,0.92568521295106
1792,2015-10-19,history,none,0.0,none,31,1,2,2,0.843847885064021
1793,2015-10-19,cntrl,big,1.0,none,33,1,2,2,1.14527339875447
1794,2015-10-19,Hungary,none,0.0,none,53,1,4,2,1.12131273077511
1795,2015-10-19,Hungary,some,1.0,none,61,0,1,2,1.49418082156545
1796,2015-10-19,info,big,1.0,none,68,0,1,2,1.56192580964301
1797,2015-10-19,cntrl,big,1.0,none,54,0,4,2,1.09878982166203
1798,2015-10-19,Hungary,some,1.0,none,49,0,2,2,1.09878982166203
1799,2015-10-19,info,big,1.0,none,59,1,1,2,1.43377114074272
1800,2015-10-20,Hungary,none,0.0,past,49,0,2,2,0.732674779895869
1801,2015-10-20,history,some,1.0,none,54,1,2,1,0.703430795446157
1802,2015-10-19,info,none,0.0,none,61,0,4,1,0.54608720940499
1803,2015-10-19,cntrl,some,1.0,none,24,1,4,1,0.576018099991309
1804,2015-10-19,cntrl,none,0.0,none,27,0,4,1,0.712150569346834
1805,2015-10-19,history,none,0.0,none,34,1,4,1,0.683358345560362
1806,2015-10-19,history,none,0.0,none,65,1,2,1,0.472032683753371
1807,2015-10-19,history,none,0.0,none,73,0,4,1,0.523155555964113
1808,2015-10-19,info,big,1.0,none,28,1,4,1,0.683358345560362
1809,2015-10-20,Hungary,none,0.0,none,30,0,2,1,1.38760067039524
1810,2015-10-20,Hungary,none,0.0,current,61,0,4,1,0.858160884939958
1811,2015-10-19,Hungary,DK,0.0,none,70,1,2,2,0.564320013563719
1812,2015-10-19,cntrl,some,1.0,none,69,0,2,2,0.588096745381325
1813,2015-10-19,history,none,0.0,none,54,1,2,2,0.583643591720621
1814,2015-10-20,info,some,1.0,none,40,1,2,1,1.05786920683063
1815,2015-10-20,Hungary,some,1.0,none,40,0,2,1,1.8068834539376
1816,2015-10-19,Hungary,DK,0.0,none,21,1,3,3,1.07894243018212
1817,2015-10-19,info,some,1.0,current,62,0,3,3,0.93742329252713
1818,2015-10-19,Hungary,some,1.0,none,20,0,3,3,1.22690235967513
1819,2015-10-16,history,some,1.0,none,79,0,1,2,1.27966483915927
1820,2015-10-19,info,none,0.0,none,65,0,4,3,0.909182356433364
1821,2015-10-17,Hungary,none,0.0,none,25,1,4,1,1.0080900973256
1822,2015-10-19,Hungary,big,1.0,none,34,0,4,2,1.31090413231351
1823,2015-10-19,info,none,0.0,current,33,1,4,2,1.25790432192959
1824,2015-10-19,cntrl,none,0.0,past,39,1,4,2,1.14459820737219
1825,2015-10-20,info,big,1.0,none,60,0,2,1,0.846953399078354
1826,2015-10-17,Hungary,none,0.0,none,33,0,2,1,1.13136275591352
1827,2015-10-20,history,none,0.0,none,68,1,1,1,1.17248045792445
1828,2015-10-20,info,some,1.0,none,36,1,4,1,0.917286075063766
1829,2015-10-20,Hungary,some,1.0,none,24,0,2,1,0.691389182180787
1830,2015-10-20,cntrl,big,1.0,none,42,1,2,1,0.894994037075071
1831,2015-10-20,history,none,0.0,none,58,0,1,1,0.996857843853074
1832,2015-10-20,info,none,0.0,none,35,1,4,1,0.782287406106964
1833,2015-10-20,info,some,1.0,none,37,1,4,1,1.09651438473523
1834,2015-10-20,Hungary,none,0.0,none,75,1,3,2,0.837201425607684
1835,2015-10-20,history,none,0.0,none,52,1,2,2,0.793912345118454
1836,2015-10-20,cntrl,none,0.0,none,67,1,1,1,0.973538972678002
1837,2015-10-20,history,big,1.0,none,53,1,2,1,0.855875567435717
1838,2015-10-20,cntrl,none,0.0,none,69,0,2,2,0.999235688281694
1839,2015-10-20,info,DK,0.0,none,67,0,2,2,0.826667062201693
1840,2015-10-20,info,none,0.0,none,20,0,2,3,0.775109796462003
1841,2015-10-20,Hungary,none,0.0,none,50,1,4,3,0.748333618783203
1842,2015-10-19,history,none,0.0,none,57,1,4,3,0.620089028890359
1843,2015-10-20,info,some,1.0,none,38,1,4,2,0.886843553402965
1844,2015-10-20,Hungary,none,0.0,current,54,1,4,3,1.1275946462397
1845,2015-10-20,history,none,0.0,none,33,0,4,3,1.42748518538336
1846,2015-10-20,history,DK,0.0,none,30,1,4,3,1.49464031646991
1847,2015-10-20,info,some,1.0,none,66,0,2,3,0.824870258331941
1848,2015-10-20,history,some,1.0,none,37,0,2,3,1.32332052155099
1849,2015-10-20,info,big,1.0,current,53,1,4,3,0.827908653452735
1850,2015-10-20,history,none,0.0,past,58,0,1,1,1.43362087359224
1851,2015-10-20,Hungary,some,1.0,none,45,1,2,1,1.15860958464054
1852,2015-10-20,Hungary,some,1.0,none,32,1,3,1,0.817354448742132
1853,2015-10-20,cntrl,none,0.0,current,36,0,4,2,1.22196731364247
1854,2015-10-20,history,DK,0.0,none,50,0,1,1,1.18526327615822
1855,2015-10-20,history,none,0.0,none,65,0,1,1,0.917042576104486
1856,2015-10-20,history,none,0.0,none,27,1,2,1,1.13311354998811
1857,2015-10-20,cntrl,none,0.0,none,71,1,3,2,0.549736383460421
1858,2015-10-20,cntrl,none,0.0,none,43,0,2,2,0.709617374307642
1859,2015-10-20,Hungary,some,1.0,none,56,1,1,2,0.966202907767598
1860,2015-10-20,info,none,0.0,none,82,1,2,2,0.983077956628936
1861,2015-10-20,Hungary,DK,0.0,none,37,1,4,2,1.29500022073223
1862,2015-10-20,cntrl,DK,0.0,none,40,0,1,2,2.13668457045778
1863,2015-10-20,info,some,1.0,none,51,0,2,2,1.30463495536971
1864,2015-10-20,info,some,1.0,none,40,1,2,2,1.14303767716003
1865,2015-10-20,info,some,1.0,none,19,1,2,2,1.09799242552941
1866,2015-10-20,info,big,1.0,none,61,1,2,2,0.982710900691289
1867,2015-10-20,Hungary,some,1.0,none,25,1,4,3,1.16610357801607
1868,2015-10-14,Hungary,none,0.0,none,20,0,3,3,1.26490444750195
1869,2015-10-20,Hungary,none,0.0,none,72,1,4,3,1.03098614017632
1870,2015-10-20,info,some,1.0,past,35,0,2,1,0.833976220715765
1871,2015-10-20,info,some,1.0,none,64,1,1,1,1.13552779094621
1872,2015-10-20,info,big,1.0,none,63,1,1,1,1.13552779094621
1873,2015-10-20,cntrl,big,1.0,none,59,0,2,1,0.804920611759324
1874,2015-10-20,cntrl,none,0.0,none,60,1,1,1,1.13552779094621
1875,2015-10-20,Hungary,big,1.0,none,46,0,2,1,0.913395376710572
1876,2015-10-20,info,DK,0.0,none,44,1,2,1,0.800258589904254
1877,2015-10-20,cntrl,some,1.0,none,76,0,2,2,0.656133872564587
1878,2015-10-20,cntrl,DK,0.0,none,18,1,1,2,1.15892196822282
1879,2015-10-20,cntrl,DK,0.0,none,66,1,1,3,1.33273872860893
1880,2015-10-20,history,none,0.0,none,47,1,2,3,1.1716618929533
