"country","ID","countr","age_group","gender_bin","education","manipulation_check2","party","party2","education_bin","policy_ai_offshoregr_1","policy_ai_offshoregr_2","policy_ai_offshoregr_3","policy_ai_offshoregr_4","policy_ai_offshoregr_5","policy_ai_offshoregr_6","tables_policygr_1","tables_policygr_2","tables_policygr_3","tables_policygr_4","tables_policygr_5","tables_policygr_6","treat_offshoring","qtable_1","qtable_2","qtable_3","qtable_4","price_after_1","price_after_2","price_after_3","price_after_4","cs_after_1","cs_after_2","cs_after_3","cs_after_4","factory_after_1","factory_after_2","factory_after_3","factory_after_4","ds_after_1","ds_after_2","ds_after_3","ds_after_4","income","GeoPC_Region1","region","gender"
1,60,"US","65 or older","Woman","Postgrad","Pass","Republican","Republican","College",1,1,4,5,4,4,2,2,4,5,4,4,"AI",4,4,4,2,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Increase to 125","Increase to 125","Decrease to 75","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 300","Decrease to 150","Increase to 250","Decrease to 150","Increase to 250","High",NA,3,"Woman"
2,61,"Canada","30 to 44","Woman","College grad","Pass","Other","Other","College",5,3,3,4,3,2,4,5,5,3,4,2,"AI",4,4,2,4,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decrease to 75","Unchanged at 100","Increase to 125","Decrease to 75","Decrease to 300","Unchanged at 400","Unchanged at 400","Decrease to 300","Decrease to 150","Decrease to 150","Decrease to 150","Increase to 250","Middle",11,NA,"Woman"
1,62,"US","65 or older","Man","Some college","Pass","Republican","Republican","No college",2,2,4,5,4,2,2,2,2,5,2,4,"Offshoring",2,2,2,2,"Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 500","Increase to 500","Unchanged at 400","Decrease to 300","Increase to 250","Increase to 250","Increase to 250","Unchanged at 200","Middle",NA,2,"Man"
1,63,"US","65 or older","Woman","College grad","Pass","Republican","Republican","College",4,2,5,5,4,3,4,3,5,4,4,3,"AI",5,4,4,4,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Decrease to 75","Decrease to 75","Unchanged at 100","Decrease to 300","Unchanged at 400","Decrease to 300","Decrease to 300","Increase to 250","Decrease to 150","Increase to 250","Unchanged at 200","Low",NA,2,"Woman"
1,64,"US","18 to 29","Woman","HS or less","Pass","Democratic","Democratic","No college",4,5,5,5,4,5,5,4,4,4,5,5,"AI",3,5,4,3,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 100","Decrease to 300","Increase to 500","Increase to 500","Unchanged at 400","Increase to 250","Increase to 250","Decrease to 150","Unchanged at 200","Low",NA,3,"Woman"
2,65,"Canada","45 to 64","Woman","HS or less","Fail","Other","Other","No college",4,4,4,2,2,4,3,4,3,4,4,3,"AI",NA,NA,NA,NA,"Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Unchanged at 100","Unchanged at 100","Increase to 125","Decrease to 300","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 150","Increase to 250","Increase to 250","Decrease to 150",NA,11,NA,"Woman"
1,66,"US","45 to 64","Man","HS or less","Fail","Democratic","Democratic","No college",4,4,4,4,5,5,5,3,5,3,4,4,"Offshoring",1,3,3,2,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Decrease to 75","Decrease to 75","Increase to 125","Decrease to 75","Decrease to 300","Unchanged at 400","Unchanged at 400","Unchanged at 400","Unchanged at 200","Unchanged at 200","Increase to 250","Increase to 250","Low",NA,1,"Man"
1,67,"US","18 to 29","Man","Some college","Fail","Democratic","Democratic","No college",2,4,3,3,3,3,2,3,2,4,3,3,"AI",3,3,3,4,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Increase to 125","Decrease to 75","Decrease to 75","Decrease to 300","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 250","Increase to 250","Increase to 250","Decrease to 150","Middle",NA,2,"Man"
1,68,"US","18 to 29","Woman","Postgrad","Fail","Democratic","Democratic","College",4,4,5,2,2,NA,5,4,5,2,4,3,"Offshoring",3,NA,3,NA,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Decrease to 75","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 400","Decrease to 300","Unchanged at 400","Decrease to 300","Unchanged at 200","Increase to 250","Decrease to 150","Increase to 250","High",NA,1,"Woman"
1,69,"US","18 to 29","Man","HS or less","Pass","Democratic","Democratic","No college",3,3,3,3,3,3,3,3,3,3,3,3,"AI",5,4,4,4,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Increase to 125","Increase to 125","Increase to 125","Increase to 500","Increase to 500","Increase to 500","Decrease to 300","Increase to 250","Unchanged at 200","Decrease to 150","Increase to 250","Middle",NA,1,"Man"
1,70,"US","65 or older","Woman","Postgrad","Pass","Democratic","Democratic","College",5,4,5,3,4,5,4,4,5,3,2,4,"Offshoring",3,4,4,3,"Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Increase to 125","Increase to 125","Unchanged at 100","Unchanged at 100","Unchanged at 400","Increase to 500","Unchanged at 400","Decrease to 300","Decrease to 150","Unchanged at 200","Unchanged at 200","Increase to 250","Middle",NA,2,"Woman"
1,71,"US","65 or older","Woman","College grad","Pass","Democratic","Democratic","College",4,3,5,1,1,5,4,NA,5,1,NA,5,"AI",5,5,5,5,"Decreases to 450$","Decreases to 450$","Decreases to 450$","Decreases to 450$","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 75","Decrease to 300","Increase to 500","Decrease to 300","Unchanged at 400","Unchanged at 200","Decrease to 150","Unchanged at 200","Decrease to 150","Middle",NA,4,"Woman"
1,72,"US","65 or older","Woman","College grad","Pass","Other","Republican","College",1,1,4,5,NA,5,1,1,3,5,4,5,"AI",1,4,1,1,"Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 100","Increase to 500","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 150","Unchanged at 200","Decrease to 150","Decrease to 150",NA,NA,2,"Woman"
1,73,"US","45 to 64","Woman","HS or less","Fail","Other","Other","No college",3,4,NA,NA,NA,NA,3,3,3,3,3,3,"AI",NA,NA,3,3,"Decreases to 450$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Decrease to 75","Decrease to 75","Decrease to 75","Unchanged at 100","Unchanged at 400","Unchanged at 400","Unchanged at 400","Increase to 500","Decrease to 150","Unchanged at 200","Decrease to 150","Increase to 250","Low",NA,3,"Woman"
1,74,"US","18 to 29","Woman","College grad","Fail","Republican","Republican","College",5,3,5,2,3,4,3,4,5,4,2,4,"AI",3,4,3,4,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Increase to 125","Increase to 125","Unchanged at 100","Decrease to 300","Increase to 500","Increase to 500","Unchanged at 400","Decrease to 150","Increase to 250","Increase to 250","Decrease to 150","High",NA,1,"Woman"
1,75,"US","30 to 44","Woman","College grad","Fail","Democratic","Democratic","College",5,5,5,3,5,5,5,5,5,5,5,5,"Offshoring",5,4,4,4,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 500","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 150","Increase to 250","Increase to 250","Unchanged at 200","Middle",NA,4,"Woman"
1,76,"US","65 or older","Woman","HS or less","Fail","Other","Other","No college",4,5,5,5,3,NA,3,5,4,4,NA,3,"Offshoring",NA,NA,NA,NA,"Decreases to 450$","Decreases to 450$","Decreases to 300$","Unchanged at 600$","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 100","Decrease to 300","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 150","Unchanged at 200","Unchanged at 200","Increase to 250",NA,NA,4,"Woman"
1,77,"US","65 or older","Woman","HS or less","Fail","Other","Other","No college",3,1,3,5,NA,5,2,1,3,4,4,5,"AI",4,4,4,4,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Decrease to 75","Increase to 125","Increase to 125","Decrease to 75","Increase to 500","Increase to 500","Decrease to 300","Unchanged at 400","Decrease to 150","Decrease to 150","Increase to 250","Decrease to 150","High",NA,3,"Woman"
1,78,"US","45 to 64","Woman","Some college","Pass","Other","Republican","No college",3,3,3,3,3,4,NA,NA,NA,NA,NA,NA,"AI",3,3,NA,NA,"Decreases to 450$","Decreases to 300$","Unchanged at 600$","Decreases to 450$","Increase to 125","Decrease to 75","Decrease to 75","Increase to 125","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 250","Decrease to 150","Increase to 250","Increase to 250","Low",NA,3,"Woman"
1,79,"US","45 to 64","Woman","College grad","Pass","Democratic","Democratic","College",5,5,5,1,1,5,3,3,5,1,1,5,"Offshoring",2,4,2,2,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Decrease to 75","Unchanged at 100","Decrease to 75","Decrease to 75","Decrease to 300","Increase to 500","Unchanged at 400","Unchanged at 400","Increase to 250","Decrease to 150","Decrease to 150","Increase to 250","High",NA,4,"Woman"
1,80,"US","65 or older","Man","College grad","Fail","Democratic","Democratic","College",5,5,5,1,1,5,5,5,5,1,3,5,"Offshoring",2,2,2,2,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Decrease to 75","Increase to 125","Increase to 125","Decrease to 300","Unchanged at 400","Decrease to 300","Decrease to 300","Increase to 250","Decrease to 150","Decrease to 150","Increase to 250","Middle",NA,4,"Man"
1,81,"US","45 to 64","Woman","College grad","Fail","Democratic","Democratic","College",3,3,5,1,2,4,4,3,4,2,3,5,"AI",3,3,3,4,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Decreases to 300$","Increase to 125","Decrease to 75","Increase to 125","Increase to 125","Decrease to 300","Decrease to 300","Decrease to 300","Unchanged at 400","Increase to 250","Unchanged at 200","Unchanged at 200","Increase to 250","High",NA,2,"Woman"
1,82,"US","65 or older","Man","College grad","Pass","Republican","Republican","College",3,2,3,4,2,4,2,1,4,2,2,4,"AI",4,4,2,4,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Increase to 125","Unchanged at 100","Increase to 125","Decrease to 75","Increase to 500","Increase to 500","Decrease to 300","Increase to 500","Decrease to 150","Increase to 250","Increase to 250","Increase to 250",NA,NA,4,"Man"
1,83,"US","65 or older","Man","Some college","Pass","Democratic","Democratic","No college",4,5,5,1,1,5,4,5,5,2,1,5,"Offshoring",3,3,3,3,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Decreases to 300$","Increase to 125","Unchanged at 100","Decrease to 75","Increase to 125","Unchanged at 400","Increase to 500","Increase to 500","Increase to 500","Unchanged at 200","Unchanged at 200","Unchanged at 200","Unchanged at 200","Middle",NA,4,"Man"
1,84,"US","45 to 64","Woman","HS or less","Fail","Other","Other","No college",2,2,1,2,3,2,3,3,3,3,3,3,"AI",3,3,3,3,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Unchanged at 600$","Unchanged at 100","Increase to 125","Increase to 125","Unchanged at 100","Increase to 500","Unchanged at 400","Decrease to 300","Increase to 500","Unchanged at 200","Unchanged at 200","Increase to 250","Unchanged at 200","Low",NA,3,"Woman"
1,85,"US","65 or older","Man","Some college","Pass","Democratic","Democratic","No college",3,3,4,2,3,3,3,3,3,3,3,3,"AI",4,3,3,3,"Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Decrease to 75","Decrease to 75","Decrease to 75","Increase to 500","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 150","Decrease to 150","Unchanged at 200","Decrease to 150","Middle",NA,2,"Man"
1,86,"US","45 to 64","Man","Some college","Fail","Democratic","Democratic","No college",2,4,4,1,2,4,1,3,1,1,1,5,"AI",2,2,4,2,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Increase to 125","Increase to 125","Decrease to 75","Increase to 500","Increase to 500","Increase to 500","Unchanged at 400","Decrease to 150","Decrease to 150","Decrease to 150","Increase to 250",NA,NA,4,"Man"
1,87,"US","65 or older","Woman","Some college","Pass","Democratic","Democratic","No college",4,4,5,5,3,3,4,3,4,4,5,5,"Offshoring",1,2,2,2,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Decrease to 75","Increase to 125","Unchanged at 100","Decrease to 300","Unchanged at 400","Decrease to 300","Unchanged at 400","Decrease to 150","Increase to 250","Decrease to 150","Unchanged at 200","Low",NA,4,"Woman"
2,88,"Canada","45 to 64","Woman","Some college","Fail","LPC","LPC","No college",4,3,4,3,4,3,3,4,4,3,2,4,"Offshoring",2,2,3,2,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decrease to 75","Decrease to 75","Decrease to 75","Decrease to 75","Increase to 500","Unchanged at 400","Decrease to 300","Decrease to 300","Unchanged at 200","Decrease to 150","Decrease to 150","Increase to 250","Middle",9,NA,"Woman"
2,89,"Canada","30 to 44","Woman","HS or less","Pass","Other","Other","No college",4,5,4,4,3,3,3,3,3,3,3,3,"AI",3,3,3,3,"Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 400","Increase to 500","Increase to 500","Decrease to 300","Increase to 250","Increase to 250","Decrease to 150","Decrease to 150",NA,9,NA,"Woman"
2,90,"Canada","18 to 29",NA,"College grad","Pass","Other","Other","College",1,5,3,5,NA,5,NA,NA,NA,NA,NA,NA,"AI",NA,NA,NA,NA,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Increase to 125","Unchanged at 100","Increase to 125","Increase to 125","Unchanged at 400","Increase to 500","Decrease to 300","Increase to 500","Increase to 250","Decrease to 150","Increase to 250","Unchanged at 200","Low",3,NA,"Other"
2,91,"Canada","18 to 29","Woman","College grad","Pass","Other","Other","College",4,4,4,2,3,3,4,5,5,2,3,NA,"Offshoring",NA,5,4,4,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Decreases to 300$","Increase to 125","Increase to 125","Unchanged at 100","Decrease to 75","Decrease to 300","Decrease to 300","Decrease to 300","Unchanged at 400","Increase to 250","Decrease to 150","Unchanged at 200","Increase to 250","Low",11,NA,"Woman"
1,92,"US","45 to 64","Woman","HS or less","Pass","Republican","Republican","No college",1,1,4,5,4,4,1,2,2,5,5,2,"Offshoring",4,3,3,1,"Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Increase to 125","Unchanged at 100","Increase to 125","Decrease to 75","Increase to 500","Increase to 500","Decrease to 300","Unchanged at 400","Increase to 250","Decrease to 150","Increase to 250","Unchanged at 200","Middle",NA,1,"Woman"
1,93,"US","65 or older","Woman","College grad","Pass","Democratic","Democratic","College",4,4,5,1,2,4,5,4,5,1,2,4,"AI",4,5,4,4,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Unchanged at 100","Increase to 125","Increase to 125","Decrease to 75","Decrease to 300","Increase to 500","Decrease to 300","Decrease to 300","Decrease to 150","Increase to 250","Unchanged at 200","Unchanged at 200","Middle",NA,3,"Woman"
1,94,"US","65 or older","Man","Some college","Fail","Democratic","Democratic","No college",5,5,5,1,3,3,5,5,4,2,2,4,"Offshoring",4,4,3,5,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Increase to 125","Increase to 125","Unchanged at 100","Increase to 125","Increase to 500","Decrease to 300","Decrease to 300","Increase to 500","Increase to 250","Increase to 250","Decrease to 150","Increase to 250","Middle",NA,4,"Man"
1,95,"US","65 or older","Man","Postgrad","Pass","Other","Other","College",4,4,3,5,5,4,4,4,4,4,4,4,"Offshoring",2,1,2,1,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decrease to 75","Unchanged at 100","Unchanged at 100","Decrease to 75","Decrease to 300","Unchanged at 400","Decrease to 300","Decrease to 300","Increase to 250","Unchanged at 200","Unchanged at 200","Unchanged at 200","Middle",NA,3,"Man"
1,96,"US","45 to 64","Man","HS or less","Fail","Democratic","Democratic","No college",NA,4,NA,4,NA,4,4,5,4,4,3,4,"Offshoring",NA,3,NA,2,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 600$","Unchanged at 100","Decrease to 75","Unchanged at 100","Increase to 125","Increase to 500","Increase to 500","Increase to 500","Increase to 500","Decrease to 150","Increase to 250","Unchanged at 200","Increase to 250","Low",NA,4,"Man"
2,97,"Canada","30 to 44","Woman","College grad","Pass","Other","Other","College",NA,NA,NA,2,3,4,3,4,5,3,4,5,"AI",2,2,4,4,"Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Decrease to 75","Increase to 125","Decrease to 75","Increase to 125","Increase to 500","Increase to 500","Decrease to 300","Decrease to 300","Increase to 250","Unchanged at 200","Unchanged at 200","Decrease to 150","High",11,NA,"Woman"
2,98,"Canada","30 to 44","Woman","College grad","Fail","CPC","CPC","College",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Offshoring",NA,NA,NA,NA,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Increase to 125","Increase to 125","Increase to 125","Increase to 125","Increase to 500","Unchanged at 400","Increase to 500","Unchanged at 400","Decrease to 150","Unchanged at 200","Increase to 250","Increase to 250","Middle",9,NA,"Woman"
1,99,"US","65 or older","Woman","College grad","Pass","Democratic","Democratic","College",3,2,4,4,3,4,4,3,4,4,4,4,"Offshoring",2,2,2,2,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decrease to 75","Increase to 125","Unchanged at 100","Unchanged at 100","Unchanged at 400","Decrease to 300","Increase to 500","Decrease to 300","Increase to 250","Increase to 250","Decrease to 150","Decrease to 150","Middle",NA,2,"Woman"
1,100,"US","65 or older","Man","Some college","Fail","Other","Republican","No college",4,2,4,5,2,5,3,1,5,5,4,4,"AI",3,3,4,4,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Decrease to 75","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 400","Increase to 500","Decrease to 300","Unchanged at 400","Unchanged at 200","Decrease to 150","Unchanged at 200","Unchanged at 200","Middle",NA,2,"Man"
